governor,closure,edge,exact_cells,terminal_cells,terminal_share,sites,types,examples
741,406,741-406,1,0,0,1,1,H-50:+740-406-590-741-406-125+
741,412,741-412,1,1,1,1,1,M-863:+740-255-705-741-412+
741,440,741-440,1,1,1,1,1,M-888:+520-220-240-741-440+
741,442,741-442,1,0,0,1,1,K-45:+391-741-442-279+
741,455,741-455,1,0,0,1,1,M-1129:+740-544/353-741-455-920+
741,456,741-456,1,1,1,1,1,C-76:+032-031/850-032-530-740-741-456+
741,527,741-527,1,1,1,1,1,M-965:+740-390-590-032-741-527+
741,575,741-575,1,1,1,1,1,M-1233:+402-741-575+
741,615,741-615,1,0,0,1,1,M-627:+617-243-741-615-440-220+
741,630,741-630,1,1,1,1,1,K-13:+740-585-017-741-630+
741,634,741-634,1,1,1,1,1,L-45:+411-440-236-220-741-634+
741,647,741-647,1,0,0,1,1,C-55:+740-067-741-647-892+
741,700,741-700,1,1,1,1,1,H-519:+740-904-033-741-700+
741,702,741-702,1,0,0,1,1,H-450:+740-100-240-741-702-900-003+
741,703,741-703,1,0,0,1,1,-:+740-176-001-741-703-900-003+
741,705,741-705,1,0,0,1,1,M-880:+740-861-877-741-705-319+
741,717,741-717,1,0,0,1,1,H-328:+400-741-717-235+
741,740,741-740,1,0,0,1,1,-:+740-760-234-741-740-590+
741,759,741-759,1,1,1,1,1,M-1801:+520-400-350-031-741-759+
741,798,741-798,1,0,0,1,1,-:+520-090-803-564-741-798-892+
741,821,741-821,1,1,1,1,1,M-933:+740-390-590-741-821+
741,840,741-840,1,0,0,1,1,M-120:+858/740-100-585-741-840-346+
741,849,741-849,1,1,1,1,1,M-293:+151-416-741-849+
741,850,741-850,1,1,1,1,1,H-205:+740-048-741-850+
741,859,741-859,1,1,1,1,1,M-1771:+740-384-741-859+
741,892,741-892,1,1,1,1,1,M-1756:+151-240-235-741-892+
741,900,741-900,1,0,0,1,1,-:+292-352-125-741-900-322+
741,903,741-903,1,0,0,1,1,M-1736:+520-033-705-235-240-741-903-903+
741,906,741-906,1,1,1,1,1,M-1691:+740-690-435-255-240-741-906+
741,910,741-910,1,1,1,1,1,M-975:+680-297-741-910+
741,958,741-958,1,0,0,1,1,M-1690:+520-070-220-032-240-838-741-958-220-278+
742,041,742-041,1,1,1,1,1,M-1151:+241-742-041+
742,146,742-146,1,1,1,1,1,H-36:+740-798-220-742-146+
742,175,742-175,1,1,1,1,1,-:+740-798-233-742-175+
742,315,742-315,1,0,0,1,1,M-274:+740-760-264-231-742-315-032+
742,380,742-380,1,1,1,1,1,M-407:+740-923-235-742-380+
742,406,742-406,1,0,0,1,1,M-2061:+742-406/740-482-235-001-480+
742,440,742-440,1,0,0,1,1,H-1075:+742-440-556+
742,460,742-460,1,0,0,1,1,M-1972:+740-455-235-798-742-460-353+
742,530,742-530,1,0,0,1,1,M-758:+740-760-001-240-742-530-786+
742,534,742-534,1,0,0,1,1,M-304:+090-740-220-742-534-550-090+
742,617,742-617,1,1,1,1,1,H-270:+740-482-055-220-415-798-803-742-617+
742,700,742-700,1,1,1,1,1,H-454:+740-390-590-742-700+
742,705,742-705,1,0,0,1,1,M-740:+226-491-742-705-575+
742,706,742-706,1,0,0,1,1,M-892:+740-798-463-350-742-706-032+
742,920,742-920,1,0,0,1,1,M-1350:+406-371-220-415-803-742-920-320+
743,140,743-140,1,1,1,1,1,M-1630:+790-743-140+
744,033,744-033,1,0,0,1,1,M-411:+390-840-233-240-744-033-272+
745,031,745-031,1,0,0,1,1,H-1711:+740-840-013-745-031-370+
745,055,745-055,1,1,1,1,1,M-366:+423-003-263-104-745-055+
745,440,745-440,1,0,0,1,1,H-2:+232-740-176-745-440-617+
745,450,745-450,1,0,0,1,1,M-1424:+740-482-803-745-450-575+
745,561,745-561,1,0,0,1,1,M-1262:+407-004-001-745-561-586+
745,740,745-740,1,0,0,1,1,M-638:+740-482-055-240-235-745-740-590+
745,905,745-905,1,1,1,1,1,H-1047:+405-004-745-905+
745,924,745-924,1,0,0,1,1,M-1111:+740-798-745-924-692+
746,140,746-140,1,1,1,1,1,M-1977:+617-142-746-140+
746,740,746-740,1,0,0,1,1,M-378:+407-005-001-746-740-590+
747,004,747-004,1,0,0,1,1,M-420:+747-004-408+
748,530,748-530,1,0,0,1,1,H-1005:+748-530-323-316+
749,479,749-479,1,1,1,1,1,-:+749-479+
750,090,750-090,1,1,1,1,1,M-1921:+400-750-090+
752,006,752-006,1,0,0,1,1,M-678:+740-752-006-503-236-806-002-031-502+
752,017,752-017,1,0,0,1,1,M-30:+740-752-017-503-240-235-806+
752,033,752-033,1,0,0,1,1,M-1954:+740-407-590-031-752-033-705-220-415-798-002-861+
752,055,752-055,1,0,0,1,1,M-397:+740-752-055-233+
752,070,752-070,1,0,0,1,1,H-2021:+740-752-070-255-832+
752,175,752-175,1,0,0,1,1,H-2022:+740-752-175-002-861+
752,231,752-231,1,0,0,1,1,H-58:+158-806-468-740-752-231-235+
752,440,752-440,1,0,0,1,1,M-1275:+740-752-440-220-032-798+
752,455,752-455,1,1,1,1,1,H-477:+138-001-595-752-455+
752,460,752-460,1,0,0,1,1,M-1773:+740-752-460-510+
752,463,752-463,1,0,0,1,1,H-2021:+740-752-463-495-240-415+
760,002,760-002,1,0,0,1,1,M-1177:+740-760-002-817+
760,019,760-019,1,0,0,1,1,M-1752:+740-760-019-002-817+
760,026,760-026,1,0,0,1,1,Nd-1:+817-220-632-066-740-760-026-060-257+
760,031,760-031,1,0,0,1,1,K-40:+760-031-002-861-791-440-717+
760,036,760-036,1,0,0,1,1,M-1426:+740-760-036-220-415-798-002-861+
760,049,760-049,1,0,0,1,1,M-1711:+740-760-049-002-817+
760,061,760-061,1,0,0,1,1,H-1975:+740-760-061-060-692+
760,072,760-072,1,0,0,1,1,M-1737:+740-760-072-921-032-002-820+
760,093,760-093,1,0,0,1,1,K-24:+740-760-093-002-252-575+
760,234,760-234,1,0,0,1,1,-:+740-760-234-741-740-590+
760,260,760-260,1,0,0,1,1,M-1841:+740-760-260/220-255-220-063-315+
760,264,760-264,1,0,0,1,1,M-274:+740-760-264-231-742-315-032+
760,315,760-315,1,1,1,1,1,M-1100:+740-760-315+
760,435,760-435,1,0,0,1,1,M-2113:+400-740-760-435-690+
760,445,760-445,1,1,1,1,1,-:+740-760-445+
760,519,760-519,1,0,0,1,1,M-1753:+740-760-519-240-002-861+
760,717,760-717,1,0,0,1,1,M-275:+090-740-760-717-853+
760,740,760-740,1,0,0,1,1,H-302:+400-760-740-220-416+
760,742,760-742,1,1,1,1,1,M-862:+740-760-742+
760,744,760-744,1,1,1,1,1,M-519:+617-142-001-595-095-760-744+
760,797,760-797,1,1,1,1,1,H-362:+740-760-797+
760,820,760-820,1,0,0,1,1,M-700:+740-760-820-368-263+
760,921,760-921,1,0,0,1,1,M-239:+740-760-921-235-002-112+
761,032,761-032,1,0,0,1,1,M-1707:+298-350-761-032-060-572+
762,463,762-463,1,0,0,1,1,K-18:+307-002-762-463-140+
765,240,765-240,1,0,0,1,1,M-84:+740-765-240-001-368-920+
767,220,767-220,1,0,0,1,1,H-1192:+400-740-767-220-416+
772,033,772-033,1,0,0,1,1,M-118:+740-772-033-705-233-803-002-861+
772,235,772-235,1,1,1,1,1,M-1146:+740-772-235+
773,060,773-060,1,0,0,1,1,M-750:+740-773-060-820+
773,156,773-156,1,0,0,1,1,M-780:+740-773-156-002-820+
773,220,773-220,1,0,0,1,1,M-571:+740-773-220-032+
773,231,773-231,1,0,0,1,1,H-135:+740-773-231-806-002-861+
773,233,773-233,1,0,0,1,1,M-1668:+740-773-233-803-002-320-705-125+
775,516,775-516,1,1,1,1,1,H-1877:+400-775-516+
776,220,776-220,1,0,0,1,1,C-40:+390-095-909-005-825-776-220-016+
776,440,776-440,1,0,0,1,1,-:+776-440-003-421+
776,503,776-503,1,0,0,1,1,M-14:+740-776-503-002-817+
776,625,776-625,1,1,1,1,1,H-6:+317-890-001-032-776-625+
778,002,778-002,1,0,0,1,1,L-11:+590-705-435-255-778-002-817+
783,004,783-004,1,1,1,1,1,H-289:+740-783-004+
785,004,785-004,1,1,1,1,1,-:+740-785-004+
785,220,785-220,1,0,0,1,1,K-15:+871-947/400-740-543-350-895-785-220-335+
786,255,786-255,1,1,1,1,1,M-414:+220-786-255+
786,850,786-850,1,1,1,1,1,M-172:+405-018-001-220-786-850+
790,002,790-002,1,0,0,1,1,M-724:+390-721-790-002-861+
790,005,790-005,1,0,0,1,1,M-2000:+790-005-956+
790,031,790-031,1,0,0,1,1,C-20:+151-790-031-790-495+
790,220,790-220,1,0,0,1,1,M-1956:+740-900-790-220-415-798-806+
790,290,790-290,1,0,0,1,1,M-1631:+002-790-290-741+
790,440,790-440,1,1,1,1,1,Dlp-2:+590-407-790-440+
790,495,790-495,1,1,1,1,1,C-20:+151-790-031-790-495+
790,743,790-743,1,0,0,1,1,M-1630:+790-743-140+
790,791,790-791,1,1,1,1,1,K-184:+790-791+
790,900,790-900,1,1,1,1,1,K-11:+740-717-415-790-900+
791,440,791-440,1,0,0,1,1,K-40:+760-031-002-861-791-440-717+
791,575,791-575,1,0,0,1,1,M-1671:+791-575-413/740-222-176-060-920+
791,713,791-713,1,1,1,1,1,C-68:+032-031/740-791-713+
792,002,792-002,1,0,0,1,1,M-853:+090-740-792-002-817+
792,102,792-102,1,1,1,1,1,H-1775:+740-100-415-176-792-102+
792,740,792-740,1,0,0,1,1,M-1429:+090-740-792-740-220-003-803+
792,741,792-741,1,0,0,1,1,M-926:+740-269-792-741-345+
793,003,793-003,1,0,0,1,1,M-391:+405-845-686-740-793-003-233-805-002-861-533-717+
794,324,794-324,1,1,1,1,1,M-1116:+874-543-350/520-001-741-794-324+
794,734,794-734,1,0,0,1,1,M-89:+740-794-734-032-235+
795,400,795-400,1,0,0,1,1,Ns-63:+795-400-740+
797,688,797-688,1,1,1,1,1,H-2104:+740-797-688+
798,055,798-055,1,1,1,1,1,L-47:+409-190-002-798-055+
798,243,798-243,1,1,1,1,1,M-748:+790/400-798-243+
798,255,798-255,1,1,1,1,1,Nd-2:+400-798-255+
798,405,798-405,1,0,0,1,1,M-1323:+740-798-405-590-033-706-806+
798,435,798-435,1,0,0,1,1,M-1772:+740-400-142-061-002-798-435-255-705+
798,550,798-550,1,0,0,1,1,M-108:+413-820-220-065-798-550-820+
798,700,798-700,1,1,1,1,1,K-90:+740-798-700+
798,745,798-745,1,0,0,1,1,M-1111:+740-798-745-924-692+
798,820,798-820,1,1,1,1,1,H-1402:+740-798-820+
798,821,798-821,1,0,0,1,1,-:+798-821-031-645-850-820-388-611-820+
798,892,798-892,1,1,1,1,1,-:+520-090-803-564-741-798-892+
803,001,803-001,1,0,0,1,1,M-806:+520-235-803-001-368-861+
803,031,803-031,1,1,1,1,1,M-992:+368-803-031+
803,033,803-033,1,0,0,1,1,C-9:+151-233-803-033-705-240+
803,055,803-055,1,0,0,1,1,M-117:+520-033-705-220-803-055-002-820+
803,231,803-231,1,0,0,1,1,M-69:+740-803-231-060-692+
803,235,803-235,1,1,1,1,1,M-1845:+740-803-235+
803,415,803-415,1,1,1,1,1,-:+002-004-328-001-803-415+
803,564,803-564,1,0,0,1,1,-:+520-090-803-564-741-798-892+
803,595,803-595,1,1,1,1,1,M-1689:+153-803-595+
803,626,803-626,1,0,0,1,1,M-1366:+740-483-803-626-061+
803,717,803-717,1,0,0,1,1,M-713:+226-803-717-002-764+
803,740,803-740,1,1,1,1,1,Sktd-2:+740-060-390-803-740+
803,745,803-745,1,0,0,1,1,M-1424:+740-482-803-745-450-575+
803,853,803-853,1,1,1,1,1,M-1396:+520-033-705-803-853+
803,892,803-892,1,0,0,1,1,H-1851:+740-803-892-031-002-861+
804,220,804-220,1,0,0,1,1,M-256:+930/804-220-060-550+
804,231,804-231,1,0,0,1,1,M-794:+804-231-002-861+
804,235,804-235,1,0,0,1,1,H-1050:+804-235-002-817+
804,740,804-740,1,0,0,1,1,-:+804-740-219+
805,002,805-002,1,0,0,1,1,M-391:+405-845-686-740-793-003-233-805-002-861-533-717+
805,480,805-480,1,1,1,1,1,H-1732:+158-805-480+
806,033,806-033,1,0,0,1,1,H-25:+740-900-003-806-033-705-235-055+
806,231,806-231,1,0,0,1,1,L-82:+806-231-002-221+
806,235,806-235,1,0,0,1,1,H-1657:+740-405-590-032-900-003-806-235-220-032-002-690-921+
806,240,806-240,1,0,0,1,1,L-83:+740-806-240-002-820+
806,465,806-465,1,1,1,1,1,H-190:+158-806-465+
806,469,806-469,1,0,0,1,1,H-143:+154-806-469-001-740-877-032+
806,471,806-471,1,0,0,1,1,H-132:+154-806-471-407-845-740-233-231-798+
806,473,806-473,1,1,1,1,1,M-470:+400-158-806-473+
806,474,806-474,1,0,0,1,1,M-1957:+154-806-474-013-820+
806,475,806-475,1,1,1,1,1,H-1980:+400-158-806-475+
806,805,806-805,1,1,1,1,1,M-916:+400-806-805+
807,033,807-033,1,0,0,1,1,M-675:+740-388-807-033-706-233-235-168-032+
807,740,807-740,1,0,0,1,1,H-245:+400-807-740-219+
808,347,808-347,1,0,0,1,1,M-1097:+808-347-061+
809,033,809-033,1,0,0,1,1,M-314:+953-817-390-125-308-809-033/740-760-706-466/520-231-240-235-002-820+
810,033,810-033,1,1,1,1,1,M-1766:+740-032-845-240-002-269-892-810-033+
811,832,811-832,1,0,0,1,1,H-142:+740-267-811-832-060-692+
812,031,812-031,1,1,1,1,1,M-756:+740-100-176-002-812-031+
812,095,812-095,1,1,1,1,1,L-1:+527-550-233-002-812-095+
812,125,812-125,1,0,0,1,1,H-130:+409-032-845-033-705-231-806-002-595-812-125-717+
812,500,812-500,1,0,0,1,1,M-1664:+812-500-060-920+
812,820,812-820,1,0,0,1,1,M-634:+679-740-220-415-001-820-812-820-140-820+
812,906,812-906,1,0,0,1,1,M-133:+527-550-240-220-255-812-906-388+
813,033,813-033,1,0,0,1,1,Krs-1:+215-001-480-306-813-033-060-413-346-706+
813,541,813-541,1,1,1,1,1,M-1134:+820-595-813-541+
814,084,814-084,1,1,1,1,1,M-92:+740-798-460-350-002-814-084+
814,560,814-560,1,1,1,1,1,M-17:+390-016-002-814-560+
817,090,817-090,1,0,0,1,1,M-644:+740-585-017-740-240-002-817-090-370+
817,130,817-130,1,1,1,1,1,-:+817-130+
817,175,817-175,1,1,1,1,1,H-1182:+400-740-817-175+
817,220,817-220,1,0,0,1,1,Nd-1:+817-220-632-066-740-760-026-060-257+
817,276,817-276,1,1,1,1,1,H-2070:+400-740-817-276+
817,310,817-310,1,0,0,1,1,C-23:+129-817-310-350-128-857-003-388+
817,495,817-495,1,1,1,1,1,H-2373:+817-495+
817,521,817-521,1,0,0,1,1,C-6:+817-521-521/090-740-221-002-031-500+
817,556,817-556,1,1,1,1,1,M-148:+740-817-556+
817,690,817-690,1,0,0,1,1,M-855:+861-260-832-390-590-002-817-690-544+
817,740,817-740,1,0,0,1,1,M-165:+817-740-194/740-760-001-741-390-032+
817,808,817-808,1,1,1,1,1,H-456:+520-033-706-002-817-808+
817,900,817-900,1,0,0,1,1,M-1673:+817-900-241-368-260+
817,920,817-920,1,0,0,1,1,H-1930:+408-817-920-002-861+
820,001,820-001,1,0,0,1,1,M-1677:+520-382-032-002-820-001-440-012+
820,002,820-002,1,0,0,1,1,H-506:+294-350-595-820-002-820+
820,003,820-003,1,0,0,1,1,M-326:+820-003-645+
820,060,820-060,1,1,1,1,1,-:+740-390-590-220-463-240-001-820-060+
820,064,820-064,1,0,0,1,1,M-361:+820-064-104+
820,090,820-090,1,0,0,1,1,M-288:+820/090-740-176-741-065-123+
820,104,820-104,1,0,0,1,1,-:+031-820-104-013-817+
820,130,820-130,1,0,0,1,1,M-16:+820-130-035-171+
820,297,820-297,1,0,0,1,1,M-1701:+820-297-861+
820,302,820-302,1,0,0,1,1,H-10:+820-302-596-018-125-381+
820,368,820-368,1,0,0,1,1,M-700:+740-760-820-368-263+
820,388,820-388,1,0,0,1,1,-:+798-821-031-645-850-820-388-611-820+
820,463,820-463,1,0,0,1,1,M-48:+390-820-463-060-368-920+
820,500,820-500,1,0,0,1,1,M-664:+151-062-820-500-706+
820,551,820-551,1,1,1,1,1,K-6:+622-740-717/368-861-820-551+
820,571,820-571,1,1,1,1,1,M-649:+820-571+
820,590,820-590,1,1,1,1,1,M-1761:+820-590+
820,700,820-700,1,1,1,1,1,M-86:+520-033-705-231-002-820-700+
820,706,820-706,1,1,1,1,1,M-1290:+595-820-706+
820,812,820-812,1,0,0,1,1,M-634:+679-740-220-415-001-820-812-820-140-820+
820,877,820-877,1,1,1,1,1,M-1309:+032-820-877+
820,880,820-880,1,0,0,1,1,M-6:+820-880-065-244+
820,920,820-920,1,0,0,1,1,M-356:+400-595-420-125-032-820-920-140+
821,031,821-031,1,0,0,1,1,-:+798-821-031-645-850-820-388-611-820+
821,055,821-055,1,0,0,1,1,M-1745:+368-821-055-031-002-031-892+
821,741,821-741,1,0,0,1,1,L-217:+740-821-741-060-920+
822,140,822-140,1,0,0,1,1,C-30:+822-140-015+
824,700,824-700,1,1,1,1,1,H-2189:+824-700+
824,852,824-852,1,1,1,1,1,H-908:+824-852+
825,646,825-646,1,0,0,1,1,H-2549:+850-825-646-604+
825,776,825-776,1,0,0,1,1,C-40:+390-095-909-005-825-776-220-016+
830,002,830-002,1,0,0,1,1,H-410:+368-840-830-002-861+
831,013,831-013,1,0,0,1,1,M-45:+617-831-013-302-840-032+
831,031,831-031,1,0,0,1,1,-:+055-099-121-055-831-031-071+
831,091,831-091,1,1,1,1,1,M-798:+585-831-091+
831,413,831-413,1,0,0,1,1,-:+831-413-840-091+
831,518,831-518,1,1,1,1,1,M-1081:+527-555-055-233-235-741-831-518+
832,001,832-001,1,0,0,1,1,-:+832-001-740-176+
832,003,832-003,1,1,1,1,1,K-120:+390-832-003+
832,006,832-006,1,0,0,1,1,M-2122:+832/006-740/090+
832,060,832-060,1,0,0,1,1,H-142:+740-267-811-832-060-692+
832,136,832-136,1,1,1,1,1,M-831:+832-136+
832,140,832-140,1,0,0,1,1,-:+832-140-013-547+
832,220,832-220,1,0,0,1,1,-:+520-070-255-832-220-003-853+
832,236,832-236,1,0,0,1,1,M-139:+033-832-236-741-361+
832,240,832-240,1,0,0,1,1,M-1676:+740-760-070-255-832-240-002-595-504-803+
832,740,832-740,1,0,0,1,1,M-1732:+241-832-740-176+
833,528,833-528,1,1,1,1,1,H-513:+111-833-528+
836,741,836-741,1,1,1,1,1,M-196:+861-495-368-836-741+
838,001,838-001,1,0,0,1,1,K-7:+740-100-176-838-001-220-455-530-741+
838,002,838-002,1,0,0,1,1,M-900:+740-390-590-233-220-415-798-838-002-820+
838,240,838-240,1,1,1,1,1,M-2106:+400-740-585-838-240+
838,470,838-470,1,1,1,1,1,H-1709:+158-838-470+
840,016,840-016,1,1,1,1,1,M-490:+850-140-803-002-840-016+
840,033,840-033,1,0,0,1,1,M-1723:+740-032-840-033-705-798+
840,091,840-091,1,1,1,1,1,-:+831-413-840-091+
840,221,840-221,1,0,0,1,1,M-494:+032-840-221-150-741-070-255+
840,267,840-267,1,0,0,1,1,M-495:+032-840-267-150-741-070+
840,346,840-346,1,1,1,1,1,M-120:+858/740-100-585-741-840-346+
840,585,840-585,1,0,0,1,1,M-776:+740-032-840-585-017-002-817+
840,705,840-705,1,1,1,1,1,M-2080:+840-705+
840,790,840-790,1,1,1,1,1,M-1644:+840/790+
840,803,840-803,1,1,1,1,1,-:+740-032-840-803+
840,820,840-820,1,1,1,1,1,H-88:+740-032-840-820+
840,830,840-830,1,0,0,1,1,H-410:+368-840-830-002-861+
842,032,842-032,1,0,0,1,1,C-54:+842-032-031-592-031-060-920+
842,374,842-374,1,0,0,1,1,M-626:+842-374-125/740-803-060-692-740-690-435-255-060-692+
842,535,842-535,1,0,0,1,1,M-234:+842-535-099-004/740-482-060-692-520-220-235-001-920+
842,871,842-871,1,0,0,1,1,M-23:+842-871-192-368/740-482-060-692-520-220-235-001-920+
844,002,844-002,1,0,0,1,1,M-1675:+621-390-844-002-820+
844,032,844-032,1,0,0,1,1,-:+405-844-032-840-002-861+
844,060,844-060,1,0,0,1,1,C-69:+390-844-060-575-717+
844,140,844-140,1,0,0,1,1,M-115:+390-844-140-176-803-002-301-190+
844,240,844-240,1,0,0,1,1,M-166:+390-844-240-806-002-861+
844,741,844-741,1,0,0,1,1,M-1889:+390-844-741-031-371+
845,220,845-220,1,0,0,1,1,M-507:+407-845-220-415+
845,233,845-233,1,0,0,1,1,M-1953:+407-845-233-806+
845,236,845-236,1,0,0,1,1,M-354:+740-729-407-845-236-002-906-125+
845,630,845-630,1,1,1,1,1,M-2079:+845-630+
845,686,845-686,1,0,0,1,1,M-391:+405-845-686-740-793-003-233-805-002-861-533-717+
845,740,845-740,1,0,0,1,1,H-132:+154-806-471-407-845-740-233-231-798+
849,435,849-435,1,1,1,1,1,K-398:+849-435+
850,002,850-002,1,1,1,1,1,M-1233:+033-700-850-002+
850,033,850-033,1,0,0,1,1,M-1958:+740-903-850-033-706-235+
850,491,850-491,1,1,1,1,1,M-325:+241-803-002-850-491+
850,493,850-493,1,1,1,1,1,M-325:+241-803-002-850-493+
850,700,850-700,1,0,0,1,1,H-2548:+850-700/453-064-001-856+
850,820,850-820,1,0,0,1,1,-:+798-821-031-645-850-820-388-611-820+
850,825,850-825,1,0,0,1,1,H-2549:+850-825-646-604+
851,740,851-740,1,0,0,1,1,H-1990:+851-740-705-924-156+
853,016,853-016,1,1,1,1,1,M-1923:+740-760-440-853-016+
854,032,854-032,1,1,1,1,1,H-2217:+400-854-032+
855,297,855-297,1,0,0,1,1,M-1117:+855-297-892+
857,003,857-003,1,0,0,1,1,C-23:+129-817-310-350-128-857-003-388+
858,740,858-740,1,0,0,1,1,M-120:+858/740-100-585-741-840-346+
861,036,861-036,1,0,0,1,1,M-20:+390-005-002-861-036-460-513+
861,096,861-096,1,1,1,1,1,M-2089:+002-861-096+
861,140,861-140,1,1,1,1,1,L-60:+740-861-140+
861,244,861-244,1,0,0,1,1,H-129:+409-061-740-235-220-031-002-861-244-165+
861,260,861-260,1,0,0,1,1,M-855:+861-260-832-390-590-002-817-690-544+
861,292,861-292,1,0,0,1,1,M-1095:+861-292-590-520-515-503+
861,360,861-360,1,0,0,1,1,M-355:+740-877-032-033-705-231-235-002-861-360-520-919-140+
861,362,861-362,1,1,1,1,1,M-1367:+861-362+
861,383,861-383,1,0,0,1,1,M-389:+740-861-383-031+
861,392,861-392,1,1,1,1,1,L-46:+527-388-233-740-176-002-861-392+
861,416,861-416,1,1,1,1,1,H-2094:+002-861-416+
861,440,861-440,1,0,0,1,1,M-967:+401-861-440-220+
861,455,861-455,1,0,0,1,1,M-2033:+136-140-861-455-922+
861,495,861-495,1,0,0,1,1,M-196:+861-495-368-836-741+
861,501,861-501,1,0,0,1,1,H-1022:+368-861-501-031+
861,503,861-503,1,1,1,1,1,H-139:+368-861-503+
861,575,861-575,1,1,1,1,1,H-458:+368-861-575+
861,576,861-576,1,0,0,1,1,H-473:+861-576-545+
861,590,861-590,1,0,0,1,1,K-10:+740-690-435-255-002-368-861-590-032-368+
861,626,861-626,1,1,1,1,1,L-39:+520-315-002-861-626+
861,683,861-683,1,1,1,1,1,M-1674:+090-740-222-231-002-861-683+
861,698,861-698,1,1,1,1,1,M-329:+002-861-698+
861,791,861-791,1,0,0,1,1,K-40:+760-031-002-861-791-440-717+
861,803,861-803,1,1,1,1,1,M-1698:+740-482-033-705-002-861-803+
861,820,861-820,1,0,0,1,1,K-6:+622-740-717/368-861-820-551+
861,831,861-831,1,0,0,1,1,H-688:+520-233-002-861-831-165+
861,832,861-832,1,1,1,1,1,M-1681:+520-072-233-740-798-002-861-832+
861,901,861-901,1,1,1,1,1,M-677:+740-923-070-032-033-706-231-242-002-861-901+
861,903,861-903,1,1,1,1,1,M-210:+368-861-903+
861,920,861-920,1,0,0,1,1,H-98:+861-920/520-220-016+
862,032,862-032,1,1,1,1,1,H-1033:+220-500-520-002-862-032+
865,031,865-031,1,1,1,1,1,Ns-64:+400-892-865-031+
865,032,865-032,1,0,0,1,1,M-1769:+865-032/226-032-700-605+
865,685,865-685,1,0,0,1,1,L-48:+865-685/226-032-741-390+
866,151,866-151,1,0,0,1,1,K-22:+866-151-033-033+
868,705,868-705,1,0,0,1,1,-:+868-705-590+
868,706,868-706,1,0,0,1,1,H-2063:+868-706-590+
869,002,869-002,1,0,0,1,1,M-918:+390-869-002-861+
869,575,869-575,1,1,1,1,1,H-2240:+869-575+
871,192,871-192,1,0,0,1,1,M-23:+842-871-192-368/740-482-060-692-520-220-235-001-920+
871,740,871-740,1,0,0,1,1,M-665:+871-740-643/740-798-463-350-002-374-575+
871,947,871-947,1,0,0,1,1,K-15:+871-947/400-740-543-350-895-785-220-335+
872,032,872-032,1,0,0,1,1,M-134:+872-032-692+
874,543,874-543,1,0,0,1,1,M-1116:+874-543-350/520-001-741-794-324+
875,700,875-700,1,0,0,1,1,M-1424:+875-700-384-125+
876,032,876-032,1,0,0,1,1,H-2214:+876-032-578-415+
877,225,877-225,1,1,1,1,1,H-442:+877-225+
877,741,877-741,1,0,0,1,1,M-880:+740-861-877-741-705-319+
879,233,879-233,1,1,1,1,1,M-255:+740-879-233+
879,261,879-261,1,1,1,1,1,M-1896:+879-261+
880,065,880-065,1,0,0,1,1,M-6:+820-880-065-244+
880,689,880-689,1,1,1,1,1,M-655:+740-717-233-002-220-880-689+
890,001,890-001,1,0,0,1,1,H-6:+317-890-001-032-776-625+
890,104,890-104,1,1,1,1,1,M-87:+400-890-104+
890,692,890-692,1,1,1,1,1,M-291:+740-890-692+
892,031,892-031,1,0,0,1,1,H-1851:+740-803-892-031-002-861+
892,032,892-032,1,1,1,1,1,-:+151-892-032+
892,033,892-033,1,1,1,1,1,-:+892-033+
892,070,892-070,1,0,0,1,1,M-894:+892-070-590-495-520-231-368-861+
892,081,892-081,1,0,0,1,1,M-1744:+400-892-081-518-001-031-250+
892,193,892-193,1,1,1,1,1,H-144:+203-892-193+
892,220,892-220,1,0,0,1,1,H-183:+400-202-892-220-920+
892,371,892-371,1,1,1,1,1,M-12:+740-390-590-233-002-368-202-892-371+
892,374,892-374,1,0,0,1,1,M-28:+892-374-740-760-840-416-002-861+
892,390,892-390,1,0,0,1,1,L-37:+104-892-390-406+
892,632,892-632,1,0,0,1,1,M-1767:+790/400-296-350-892-632-032+
892,706,892-706,1,0,0,1,1,M-258:+384-575/892-706-717-002-861+
892,740,892-740,1,1,1,1,1,Dlp-3:+394-032-002-892-740+
892,810,892-810,1,0,0,1,1,M-1766:+740-032-845-240-002-269-892-810-033+
892,824,892-824,1,1,1,1,1,H-2085:+413-892-824+
892,829,892-829,1,1,1,1,1,H-331:+400-892-829+
892,865,892-865,1,0,0,1,1,Ns-64:+400-892-865-031+
893,001,893-001,1,0,0,1,1,H-612:+740-892-590-893-001-615+
893,861,893-861,1,1,1,1,1,-:+236-140-893-861+
894,140,894-140,1,0,0,1,1,M-243:+892-590-894-140-545+
895,785,895-785,1,0,0,1,1,K-15:+871-947/400-740-543-350-895-785-220-335+
898,017,898-017,1,0,0,1,1,M-2129:+898-017-645-002-817+
898,617,898-617,1,1,1,1,1,H-211:+400-740-898-617+
899,484,899-484,1,0,0,1,1,M-331:+899-484-380-899+
900,001,900-001,1,1,1,1,1,H-1077:+400-255-400-165-900-001+
900,014,900-014,1,0,0,1,1,H-472:+740-585-900-014-820+
900,060,900-060,1,0,0,1,1,M-67:+457/740-165-900-060-111-575+
900,140,900-140,1,1,1,1,1,M-1821:+740-838-741-390-900-140+
900,241,900-241,1,0,0,1,1,M-1673:+817-900-241-368-260+
900,285,900-285,1,1,1,1,1,M-1358:+032-002-900-285+
