"checked_date","lipi_sign","source_row_id","cisi","cisi_prefix","in_mayig_overlap_by_cisi","overlap_count_match","overlap_comparison_status","site","type","material","shape","preservation","direction","class","sign_count","frame700_relation","text","overlap_lipi_text","overlap_mayig_graphemes","research_use","accepted_decipherment_claim"
"2026-05-25","034","637.1","H-1860","H","0","","","Harappa","TAB:B","Faience","rectangular","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","506.1","H-1867","H","0","","","Harappa","TAB:B","Faience","rectangular","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","509.1","H-1868","H","0","","","Harappa","TAB:B","Faience","rectangular","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","508.1","H-1869","H","0","","","Harappa","TAB:B","Faience","rectangular","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","901.1","H-1870","H","0","","","Harappa","TAB:B","Faience","rectangular","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","784.1","H-1871","H","0","","","Harappa","TAB:B","Faience","rectangular","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","388.1","H-1874","H","0","","","Harappa","TAB:B","Faience","rectangular","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","468.1","H-1876","H","0","","","Harappa","TAB:B","Faience","rectangular","complete","R/L","NV","2","700_after_sign","+034-700+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","396.1","H-1877","H","0","","","Harappa","TAB:B","Faience","rectangular","complete","R/L","NV","2","700_after_sign","+034-700+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","831.1","H-1880","H","0","","","Harappa","TAB:B","Faience","rectangular","complete","R/L","NV","2","700_after_sign","+034-700+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","946.1","H-1886","H","0","","","Harappa","TAB:B","Faience","rectangular","fragment","-","UC","1","not_adjacent_to_700","]034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","382.1","H-1894","H","0","","","Harappa","TAB:B","Faience","rectangular","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","406.1","H-1895","H","0","","","Harappa","TAB:B","Faience","oval","complete","L/R","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","743.2","H-1907","H","0","","","Harappa","TAB:B","Faience","heart","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","803.1","H-1911","H","0","","","Harappa","TAB:B","Faience","-","fragment","-","UC","1","not_adjacent_to_700","+034[","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","938.1","H-1937","H","0","","","Harappa","TAB:B","Faience","prism","complete","R/L","NV","2","700_after_sign","+034-700+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","422.1","H-1943","H","0","","","Harappa","TAB:B","Faience","prism","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","475.1","H-1948","H","0","","","Harappa","TAB:B","Faience","prism","fragment","-","UC","1","not_adjacent_to_700","]034[","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","393.1","H-1981","H","0","","","Harappa","TAB:B","Clay","rectangular","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","690.1","H-1982","H","0","","","Harappa","TAB:B","Clay","cylindrical","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","394.1","H-1987","H","0","","","Harappa","TAB:B","Clay","rectangular","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","532.2","H-2069","H","0","","","Harappa","TAB:I","Steatite","rectangular","complete","R/L","VX","5","700_before_sign","+700-034-400-525-550+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","862.1","H-2070","H","0","","","Harappa","TAB:I","Steatite","rectangular","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","738.1","H-2074","H","0","","","Harappa","TAB:I","Steatite","rectangular","fragment","R/L","UC","4","700_before_sign","+700-034-690-365[","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","476.1","H-2094","H","0","","","Harappa","TAB:I","Steatite","rectangular","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","518.1","H-2095","H","0","","","Harappa","TAB:I","-","rectangular","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","665.1","H-2096","H","0","","","Harappa","TAB:I","-","rectangular","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","488.1","H-2097","H","0","","","Harappa","TAB:I","Steatite","rectangular","complete","R/L","NV","2","700_after_sign","+034-700+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","762.1","H-2098","H","0","","","Harappa","TAB:I","Steatite","rectangular","chipped","-","NV","2","700_after_sign","+034-700+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","1018.1","H-2102","H","0","","","Harappa","TAB:I","Steatite","rectangular","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","642.2","H-2105","H","0","","","Harappa","TAB:I","Steatite","rectangular","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","648.1","H-2106","H","0","","","Harappa","TAB:I","Steatite","rectangular","chipped","-","UC","1","not_adjacent_to_700","]034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","823.1","H-2130","H","0","","","Harappa","TAB:I","Steatite","rectangular","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","866.1","H-2133","H","0","","","Harappa","TAB:I","Steatite","rectangular","complete","-","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","814.2","H-2134","H","0","","","Harappa","TAB:I","Steatite","rectangular","complete","-","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","3932.1","H-2137","H","0","","","Harappa","TAB:I","Steatite","rectangular","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","696.1","H-2138","H","0","","","Harappa","TAB:I","Steatite","rectangular","fragment","-","UC","1","not_adjacent_to_700","]034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","418.1","H-2140","H","0","","","Harappa","TAB:I","Steatite","rectangular","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","397.1","H-2141","H","0","","","Harappa","TAB:I","Steatite","rectangular","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","752.1","H-2143","H","0","","","Harappa","TAB:I","-","rectangular","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","827.1","H-2145","H","0","","","Harappa","TAB:I","Steatite","rectangular","complete","-","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","815.1","H-2154","H","0","","","Harappa","TAB:I","Steatite","rectangular","complete","R/L","NV","2","700_after_sign","+034-700+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","812.1","H-2155","H","0","","","Harappa","TAB:I","Steatite","rectangular","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","659.1","H-2204","H","0","","","Harappa","TAB:I","Steatite","prism","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","641.1","H-2205","H","0","","","Harappa","TAB:I","Steatite","prism","fragment","R/L","UC","1","not_adjacent_to_700","]034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","871.1","H-2206","H","0","","","Harappa","TAB:I","Steatite","prism","chipped","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","549.1","H-2208","H","0","","","Harappa","TAB:I","Steatite","prism","complete","R/L","NV","2","700_after_sign","+034-700+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","858.2","H-2218","H","0","","","Harappa","TAB:I","Steatite","prism","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","856.2","H-2219","H","0","","","Harappa","TAB:I","Steatite","prism","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","851.2","H-2220","H","0","","","Harappa","TAB:I","Steatite","prism","slightly chipped","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","844.1","H-2221","H","0","","","Harappa","TAB:I","Steatite","prism","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","845.2","H-2222","H","0","","","Harappa","TAB:I","Steatite","prism","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","846.2","H-2223","H","0","","","Harappa","TAB:I","Steatite","prism","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","857.2","H-2224","H","0","","","Harappa","TAB:I","Steatite","prism","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","854.2","H-2225","H","0","","","Harappa","TAB:I","Steatite","prism","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","852.1","H-2226","H","0","","","Harappa","TAB:I","Steatite","prism","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","853.1","H-2227","H","0","","","Harappa","TAB:I","Steatite","prism","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","855.1","H-2228","H","0","","","Harappa","TAB:I","Steatite","prism","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","832.2","H-2229","H","0","","","Harappa","TAB:I","Steatite","prism","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","850.1","H-2230","H","0","","","Harappa","TAB:I","Steatite","prism","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","859.2","H-2231","H","0","","","Harappa","TAB:I","Steatite","prism","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","860.2","H-2232","H","0","","","Harappa","TAB:I","Steatite","prism","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","878.1","H-2233","H","0","","","Harappa","TAB:I","Steatite","prism","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","861.2","H-2234","H","0","","","Harappa","TAB:I","Steatite","prism","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","870.1","H-2235","H","0","","","Harappa","TAB:I","Steatite","prism","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","847.2","H-2236","H","0","","","Harappa","TAB:I","steatite","prism","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","794.1","H-2237","H","0","","","Harappa","TAB:I","Steatite","prism","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","769.2","H-2239","H","0","","","Harappa","TAB:I","Steatite","prism","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","484.1","H-2246","H","0","","","Harappa","TAB:I","Steatite","rectangular","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","3938.1","H-2263","H","0","","","Harappa","POT:T:g","Clay","-","complete","NR","NU","1","not_adjacent_to_700","+034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","708.1","H-2268","H","0","","","Harappa","POT:T:g","Clay","-","fragment","R/L","??","3","not_adjacent_to_700","+740-495-000-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","3934.1","H-2282","H","0","","","Harappa","POT:T:g","Clay","-","fragment","R/L","NU","3","not_adjacent_to_700","+034-032-032+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","3935.1","H-2283","H","0","","","Harappa","POT:T:g","Clay","-","fragment","R/L","NU","2","not_adjacent_to_700","+034-999-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","818.1","H-2285","H","0","","","Harappa","POT:T:g","Clay","-","fragment","-","UC","2","not_adjacent_to_700","]034-031[","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","990.1","H-2286","H","0","","","Harappa","POT:T:g","Clay","-","fragment","NR","NU","1","not_adjacent_to_700","+034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","434.1","H-2570","H","0","","","Harappa","ROD","Bone","cylindrical","complete","R/L","VN","3","700_before_sign","+700-034-001+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","5293.1","K-168","K","0","","","Kalibangan","POT:T:g","Clay","-","fragment","-","UC","1","not_adjacent_to_700","]034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","5294.1","K-169","K","0","","","Kalibangan","POT:T:g","Clay","-","fragment","-","UC","1","not_adjacent_to_700","+034[","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","5299.1","K-174","K","0","","","Kalibangan","POT:T:g","Clay","-","fragment","SYM","NU","2","not_adjacent_to_700","+034-999-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
