target,prev,exact_cells,terminal_cells,terminal_share,sites,types,examples
705,385,1,0,0,1,1,M-359:385-705-632:+740-405-590-220-235-803-002-388-385-705-632+
632,705,1,1,1,1,1,M-359:705-632-<END>:+740-405-590-220-235-803-002-388-385-705-632+
770,717,1,0,0,1,1,M-360:717-770-235:+090-740-717-770-235+
064,820,1,0,0,1,1,M-361:820-064-104:+820-064-104+
104,064,1,1,1,1,1,M-361:064-104-<END>:+820-064-104+
745,415,1,0,0,1,1,M-363:415-745-060:+740-100-415-745-060-920+
354,740,1,0,0,1,1,M-364:740-354-002:+740-354-002-817+
002,354,2,0,0,1,1,M-364:354-002-817:+740-354-002-817+ | M-1311:354-002-817:+520-400-354-002-817+
263,003,1,0,0,1,1,M-366:003-263-104:+423-003-263-104-745-055+
104,263,1,0,0,1,1,M-366:263-104-745:+423-003-263-104-745-055+
745,104,1,0,0,1,1,M-366:104-745-055:+423-003-263-104-745-055+
055,745,1,1,1,1,1,M-366:745-055-<END>:+423-003-263-104-745-055+
740,904,1,0,0,1,1,M-370:904-740-444:+832-904-740-444-388-233-798-806+
444,740,1,0,0,1,1,M-370:740-444-388:+832-904-740-444-388-233-798-806+
388,444,1,0,0,1,1,M-370:444-388-233:+832-904-740-444-388-233-798-806+
384,142,1,0,0,1,1,M-371:142-384-032:+617-142-384-032-154-806-467+
154,032,1,0,0,1,1,M-371:032-154-806:+617-142-384-032-154-806-467+
338,740,1,0,0,1,1,M-372:740-338-605:+740-338-605-176-001-820+
605,338,1,0,0,1,1,M-372:338-605-176:+740-338-605-176-001-820+
176,605,1,0,0,1,1,M-372:605-176-001:+740-338-605-176-001-820+
615,003,1,0,0,1,1,M-374:003-615-503:+740-900-003-615-503+
533,861,2,0,0,1,1,M-376:861-533-717:+740-100-176-002-861-533-717+ | M-391:861-533-717:+405-845-686-740-793-003-233-805-002-861-533-717+
717,533,2,2,1,1,1,M-376:533-717-<END>:+740-100-176-002-861-533-717+ | M-391:533-717-<END>:+405-845-686-740-793-003-233-805-002-861-533-717+
746,001,2,1,0.5,2,1,M-378:001-746-740:+407-005-001-746-740-590+ | -:001-746-<END>:+590-407-790-001-746+
740,746,1,0,0,1,1,M-378:746-740-590:+407-005-001-746-740-590+
798,154,1,0,0,1,1,M-379:154-798-463:+154-798-463-353+
353,463,1,1,1,1,1,M-379:463-353-<END>:+154-798-463-353+
003,137,1,0,0,1,1,M-380:137-003-001:+137-003-001-740-920-322+
798,032,3,1,0.3333333333333333,1,1,M-381:032-798-002:+740-055-220-032-798-002-820+ | M-387:032-798-742:+226-032-798-742-060-920+ | M-1275:032-798-<END>:+740-752-440-220-032-798+
145,617,1,1,1,1,1,M-383:617-145-<END>:+617-145+
803,003,2,1,0.5,1,2,M-384:003-803-002:+740-900-003-803-002-820+ | M-1429:003-803-<END>:+090-740-792-740-220-003-803+
139,001,1,1,1,1,1,M-386:001-139-<END>:+405-004-001-139+
383,861,1,0,0,1,1,M-389:861-383-031:+740-861-383-031+
031,383,1,1,1,1,1,M-389:383-031-<END>:+740-861-383-031+
605,250,1,0,0,1,1,M-390:250-605-626:+250-605-626-060-820+
626,605,1,0,0,1,1,M-390:605-626-060:+250-605-626-060-820+
060,626,1,0,0,1,1,M-390:626-060-820:+250-605-626-060-820+
845,405,1,0,0,1,1,M-391:405-845-686:+405-845-686-740-793-003-233-805-002-861-533-717+
686,845,1,0,0,1,1,M-391:845-686-740:+405-845-686-740-793-003-233-805-002-861-533-717+
740,686,1,0,0,1,1,M-391:686-740-793:+405-845-686-740-793-003-233-805-002-861-533-717+
793,740,1,0,0,1,1,M-391:740-793-003:+405-845-686-740-793-003-233-805-002-861-533-717+
003,793,1,0,0,1,1,M-391:793-003-233:+405-845-686-740-793-003-233-805-002-861-533-717+
233,003,1,0,0,1,1,M-391:003-233-805:+405-845-686-740-793-003-233-805-002-861-533-717+
805,233,1,0,0,1,1,M-391:233-805-002:+405-845-686-740-793-003-233-805-002-861-533-717+
002,805,1,0,0,1,1,M-391:805-002-861:+405-845-686-740-793-003-233-805-002-861-533-717+
033,001,2,0,0,1,1,M-394:001-033-706:+740-752-001-033-706+ | M-402:001-033-426:+494-615-179-100-001-033-426+
630,204,1,0,0,1,1,M-396:204-630-233:+204-630-233-832-904-794-630-235-060-550+
233,630,1,0,0,1,1,M-396:630-233-832:+204-630-233-832-904-794-630-235-060-550+
832,233,1,0,0,1,1,M-396:233-832-904:+204-630-233-832-904-794-630-235-060-550+
794,904,1,0,0,1,1,M-396:904-794-630:+204-630-233-832-904-794-630-235-060-550+
235,630,1,0,0,1,1,M-396:630-235-060:+204-630-233-832-904-794-630-235-060-550+
055,752,1,0,0,1,1,M-397:752-055-233:+740-752-055-233+
233,055,2,1,0.5,1,2,M-397:055-233-<END>:+740-752-055-233+ | M-1081:055-233-235:+527-555-055-233-235-741-831-518+
033,055,1,0,0,1,1,M-399:055-033-706:+740-055-033-706-235+
013,142,1,0,0,1,1,M-400:142-013-820:+617-142-013-820+
615,494,1,0,0,1,1,M-402:494-615-179:+494-615-179-100-001-033-426+
179,615,1,0,0,1,1,M-402:615-179-100:+494-615-179-100-001-033-426+
100,179,1,0,0,1,1,M-402:179-100-001:+494-615-179-100-001-033-426+
426,033,1,1,1,1,1,M-402:033-426-<END>:+494-615-179-100-001-033-426+
520,063,1,0,0,1,1,M-403:063-520-095:+407-063-520-095+
742,235,1,0,0,1,1,M-407:235-742-380:+740-923-235-742-380+
380,742,1,1,1,1,1,M-407:742-380-<END>:+740-923-235-742-380+
740,045,1,0,0,1,1,M-409:045-740-806:+045-740-806+
840,390,2,0,0,2,2,M-411:390-840-233:+390-840-233-240-744-033-272+ | -:390-840-741:+390-840-741-031-370+
744,240,1,0,0,1,1,M-411:240-744-033:+390-840-233-240-744-033-272+
033,744,1,0,0,1,1,M-411:744-033-272:+390-840-233-240-744-033-272+
272,033,2,2,1,1,2,M-411:033-272-<END>:+390-840-233-240-744-033-272+ | M-730:033-272-<END>:+740-384-090-351-741-033-272+
625,031,1,0,0,1,1,M-412:031-625-140:+031-625-140-220-415+
140,625,1,0,0,1,1,M-412:625-140-220:+031-625-140-220-415+
255,786,1,1,1,1,1,M-414:786-255-<END>:+220-786-255+
832,256,1,1,1,1,1,M-415:256-832-<END>:+256-832+
255,324,1,0,0,1,1,M-416:324-255-001:+324-255-001-405-016+
405,001,1,0,0,1,1,M-416:001-405-016:+324-255-001-405-016+
016,405,2,1,0.5,2,2,M-416:405-016-<END>:+324-255-001-405-016+ | -:405-016-002:+405-016-002-861+
004,747,1,0,0,1,1,M-420:747-004-408:+747-004-408+
408,004,2,2,1,2,2,M-420:004-408-<END>:+747-004-408+ | -:004-408-<END>:+004-408+
514,740,1,1,1,1,1,-:740-514-<END>:+621-740-514+
473,806,1,1,1,1,1,M-470:806-473-<END>:+400-158-806-473+
191,415,1,0,0,1,1,M-471:415-191-002:+740-100-415-191-002-817+
002,191,1,0,0,1,1,M-471:191-002-817:+740-100-415-191-002-817+
798,904,1,0,0,1,1,M-471:904-798-460:+400-740-904-798-460-350+
740,103,1,0,0,1,1,M-481:103-740-803:+103-740-803-060-540+
540,060,1,1,1,1,1,M-481:060-540-<END>:+103-740-803-060-540+
815,718,1,1,1,1,1,M-481:718-815-<END>:+718-815+
016,615,1,0,0,1,1,M-488:615-016-435:+615-016-435-255-400-136-140+
435,016,1,0,0,1,1,M-488:016-435-255:+615-016-435-255-400-136-140+
136,400,1,0,0,1,1,M-488:400-136-140:+615-016-435-255-400-136-140+
140,850,2,0,0,1,2,M-490:850-140-803:+850-140-803-002-840-016+ | M-726:850-140-236:+031-850-140-236-220-032-803-002-820+
803,140,1,0,0,1,1,M-490:140-803-002:+850-140-803-002-840-016+
016,840,1,1,1,1,1,M-490:840-016-<END>:+850-140-803-002-840-016+
803,585,2,0,0,1,1,M-492:585-803-240:+090-740-585-803-240+ | M-2030:585-803-240:+740-585-803-240+
240,803,2,2,1,1,1,M-492:803-240-<END>:+090-740-585-803-240+ | M-2030:803-240-<END>:+740-585-803-240+
697,390,1,0,0,1,1,M-494:390-697-151:+390-697-151-740-176-798-838+
151,697,1,0,0,1,1,M-494:697-151-740:+390-697-151-740-176-798-838+
221,840,1,0,0,1,1,M-494:840-221-150:+032-840-221-150-741-070-255+
150,221,1,0,0,1,1,M-494:221-150-741:+032-840-221-150-741-070-255+
741,150,2,0,0,1,1,M-494:150-741-070:+032-840-221-150-741-070-255+ | M-495:150-741-070:+032-840-267-150-741-070+
100,921,1,0,0,1,1,M-494:921-100-415:+921-100-415-904-017-032-820-740-904-741+
904,415,2,0,0,1,1,M-494:415-904-017:+921-100-415-904-017-032-820-740-904-741+ | M-495:415-904-017:+740-100-415-904-017-032-820-740-904-741+
017,904,2,0,0,1,1,M-494:904-017-032:+921-100-415-904-017-032-820-740-904-741+ | M-495:904-017-032:+740-100-415-904-017-032-820-740-904-741+
032,017,2,0,0,1,1,M-494:017-032-820:+921-100-415-904-017-032-820-740-904-741+ | M-495:017-032-820:+740-100-415-904-017-032-820-740-904-741+
740,820,2,0,0,1,1,M-494:820-740-904:+921-100-415-904-017-032-820-740-904-741+ | M-495:820-740-904:+740-100-415-904-017-032-820-740-904-741+
741,904,2,2,1,1,1,M-494:904-741-<END>:+921-100-415-904-017-032-820-740-904-741+ | M-495:904-741-<END>:+740-100-415-904-017-032-820-740-904-741+
267,840,1,0,0,1,1,M-495:840-267-150:+032-840-267-150-741-070+
150,267,1,0,0,1,1,M-495:267-150-741:+032-840-267-150-741-070+
592,400,1,0,0,1,1,M-500:400-592-140:+400-592-140-003-900-692-003-700+
140,592,1,0,0,1,1,M-500:592-140-003:+400-592-140-003-900-692-003-700+
692,900,1,0,0,1,1,M-500:900-692-003:+400-592-140-003-900-692-003-700+
003,692,1,0,0,1,1,M-500:692-003-700:+400-592-140-003-900-692-003-700+
700,003,1,1,1,1,1,M-500:003-700-<END>:+400-592-140-003-900-692-003-700+
323,690,2,2,1,1,2,M-501:690-323-<END>:+690-323+ | M-1444:690-323-<END>:+690-323+
233,384,2,0,0,1,1,M-504:384-233-806:+740-384-233-806+ | M-597:384-233-806:+740-384-233-806+
220,845,1,0,0,1,1,M-507:845-220-415:+407-845-220-415+
240,405,1,0,0,1,1,M-509:405-240-740:+405-240-740-176-002-326+
326,002,1,1,1,1,1,M-509:002-326-<END>:+405-240-740-176-002-326+
700,900,1,0,0,1,1,M-511:900-700-003:+165-900-700-003+
005,706,1,1,1,1,1,M-513:706-005-<END>:+706-005+
233,585,1,1,1,1,1,M-513:585-233-<END>:+407-585-233+
001,142,5,0,0,1,2,M-519:142-001-595:+617-142-001-595-095-760-744+ | M-573:142-001-368:+740-222-233-235/617-142-001-368-861+ | M-574:142-001-368:+617-142-001-368-861+ | M-981:142-001-407:+617-142-001-407-371+ | M-1470:142-001-595:+617-142-001-595-095-717-747+
095,595,2,0,0,1,1,M-519:595-095-760:+617-142-001-595-095-760-744+ | M-1470:595-095-717:+617-142-001-595-095-717-747+
760,095,1,0,0,1,1,M-519:095-760-744:+617-142-001-595-095-760-744+
744,760,1,1,1,1,1,M-519:760-744-<END>:+617-142-001-595-095-760-744+
343,595,1,0,0,1,1,M-522:595-343-615:+595-343-615+
615,343,1,1,1,1,1,M-522:343-615-<END>:+595-343-615+
071,407,1,0,0,1,1,M-523:407-071-032:+407-071-032+
032,071,1,1,1,1,1,M-523:071-032-<END>:+407-071-032+
900,001,2,0,0,1,1,M-525:001-900-740:+423-003-001-900-740-690-435-255+ | M-1475:001-900-740:+424-003-001-900-740-690-435-255+
740,900,4,0,0,1,1,M-525:900-740-690:+423-003-001-900-740-690-435-255+ | M-1475:900-740-690:+424-003-001-900-740-690-435-255+ | M-1476:900-740-690:+422-003-900-740-690-435-255+ | M-1479:900-740-690:+422-003-900-740-690-435-255+
321,407,2,0,0,1,1,M-534:407-321-407:+407-321-407-845-033-705-235+ | M-593:407-321-407:+407-321-407-845-033-705-235+
407,321,2,0,0,1,1,M-534:321-407-845:+407-321-407-845-033-705-235+ | M-593:321-407-845:+407-321-407-845-033-705-235+
421,176,1,0,0,1,1,M-543:176-421-003:+790-740-100-176-421-003+
003,421,1,1,1,1,1,M-543:421-003-<END>:+790-740-100-176-421-003+
231,017,5,5,1,1,1,M-547:017-231-<END>:+407-032-520-095-585-017-231+ | M-548:017-231-<END>:+407-032-520-095-585-017-231+ | M-549:017-231-<END>:+407-032-520-095-585-017-231+ | M-1555:017-231-<END>:+407-032-520-095-585-017-231+ | -:017-231-<END>:+407-032-520-095-585-017-231+
003,233,1,1,1,1,1,M-550:233-003-<END>:+740-100-233-003+
220,773,1,0,0,1,1,M-571:773-220-032:+740-773-220-032+
233,222,3,0,0,1,1,M-572:222-233-235:+740-222-233-235+ | M-573:222-233-235:+740-222-233-235/617-142-001-368-861+ | M-1521:222-233-235:+740-222-233-235+
617,235,1,0,0,1,1,M-573:235-617-142:+740-222-233-235/617-142-001-368-861+
597,142,4,0,0,1,1,M-575:142-597-032:+617-142-597-032-905+ | M-577:142-597-032:+617-142-597-032-905/407-004-002-365-460-495+ | M-1528:142-597-032:+617-142-597-032-905+ | M-1529:142-597-032:+617-142-597-032-904+
032,597,4,0,0,1,1,M-575:597-032-905:+617-142-597-032-905+ | M-577:597-032-905:+617-142-597-032-905/407-004-002-365-460-495+ | M-1528:597-032-905:+617-142-597-032-905+ | M-1529:597-032-904:+617-142-597-032-904+
905,032,5,4,0.8,1,2,M-575:032-905-<END>:+617-142-597-032-905+ | M-577:032-905-407:+617-142-597-032-905/407-004-002-365-460-495+ | M-1274:032-905-<END>:+130-032-905+ | M-1277:032-905-<END>:+032-905+ | M-1528:032-905-<END>:+617-142-597-032-905+
407,905,1,0,0,1,1,M-577:905-407-004:+617-142-597-032-905/407-004-002-365-460-495+
460,365,2,0,0,1,1,M-577:365-460-495:+617-142-597-032-905/407-004-002-365-460-495+ | M-1532:365-460-495:+407-004-002-365-460-495+
585,388,2,0,0,1,1,M-578:388-585-017:+740-388-585-017+ | M-580:388-585-017:+740-388-585-017+
032,408,1,0,0,1,1,M-599:408-032-520:+408-032-520-095-585-017-220+
175,760,2,0,0,2,1,M-623:760-175-176:+740-760-175-176-220-415-798-002-299-530-820+ | -:760-175-220:+740-760-175-220-255+
176,175,1,0,0,1,1,M-623:175-176-220:+740-760-175-176-220-415-798-002-299-530-820+
299,002,1,0,0,1,1,M-623:002-299-530:+740-760-175-176-220-415-798-002-299-530-820+
530,299,1,0,0,1,1,M-623:299-530-820:+740-760-175-176-220-415-798-002-299-530-820+
820,530,1,1,1,1,1,M-623:530-820-<END>:+740-760-175-176-220-415-798-002-299-530-820+
575,125,2,2,1,1,1,M-624:125-575-<END>:+190-125-575+ | M-837:125-575-<END>:+740-142-061-031-741-125-575+
374,842,1,0,0,1,1,M-626:842-374-125:+842-374-125/740-803-060-692-740-690-435-255-060-692+
125,374,1,0,0,1,1,M-626:374-125-740:+842-374-125/740-803-060-692-740-690-435-255-060-692+
740,125,1,0,0,1,1,M-626:125-740-803:+842-374-125/740-803-060-692-740-690-435-255-060-692+
740,692,2,0,0,1,1,M-626:692-740-690:+842-374-125/740-803-060-692-740-690-435-255-060-692+ | M-1127:692-740-269:+060-692/740-269-140-002+
741,243,1,0,0,1,1,M-627:243-741-615:+617-243-741-615-440-220+
615,741,1,0,0,1,1,M-627:741-615-440:+617-243-741-615-440-220+
440,615,1,0,0,1,1,M-627:615-440-220:+617-243-741-615-440-220+
560,740,2,0,0,1,1,M-628:740-560-233:+740-560-233-002-291-690-564+ | M-1186:740-560-534:+621/090-740-231-740-560-534+
233,560,1,0,0,1,1,M-628:560-233-002:+740-560-233-002-291-690-564+
291,002,1,0,0,1,1,M-628:002-291-690:+740-560-233-002-291-690-564+
690,291,1,0,0,1,1,M-628:291-690-564:+740-560-233-002-291-690-564+
564,690,1,1,1,1,1,M-628:690-564-<END>:+740-560-233-002-291-690-564+
263,368,2,2,1,1,1,M-631:368-263-<END>:+520-033-706-240-220-032-368-263+ | M-700:368-263-<END>:+740-760-820-368-263+
812,820,1,0,0,1,1,M-634:820-812-820:+679-740-220-415-001-820-812-820-140-820+
820,812,1,0,0,1,1,M-634:812-820-140:+679-740-220-415-001-820-812-820-140-820+
820,140,1,1,1,1,1,M-634:140-820-<END>:+679-740-220-415-001-820-812-820-140-820+
740,745,1,0,0,1,1,M-638:745-740-590:+740-482-055-240-235-745-740-590+
415,226,2,1,0.5,2,2,M-639:226-415-002:+226-415-002-190-751+ | Rpr-1:226-415-<END>:+400-226-415+
751,190,1,1,1,1,1,M-639:190-751-<END>:+226-415-002-190-751+
740,017,1,0,0,1,1,M-644:017-740-240:+740-585-017-740-240-002-817-090-370+
090,817,1,0,0,1,1,M-644:817-090-370:+740-585-017-740-240-002-817-090-370+
370,090,1,1,1,1,1,M-644:090-370-<END>:+740-585-017-740-240-002-817-090-370+
235,100,2,0,0,2,2,M-647:100-235-233:+740-100-235-233-741-060-920+ | -:100-235-002:+740-100-235-002-817+
571,820,1,1,1,1,1,M-649:820-571-<END>:+820-571+
880,220,1,0,0,1,1,M-655:220-880-689:+740-717-233-002-220-880-689+
689,880,1,1,1,1,1,M-655:880-689-<END>:+740-717-233-002-220-880-689+
072,741,1,1,1,1,1,M-661:741-072-<END>:+740-798-220-415-741-072+
704,390,1,0,0,1,1,M-662:390-704-001:+390-704-001-820+
001,704,1,0,0,1,1,M-662:704-001-820:+390-704-001-820+
062,151,1,0,0,1,1,M-664:151-062-820:+151-062-820-500-706+
820,062,1,0,0,1,1,M-664:062-820-500:+151-062-820-500-706+
500,820,1,0,0,1,1,M-664:820-500-706:+151-062-820-500-706+
706,500,1,1,1,1,1,M-664:500-706-<END>:+151-062-820-500-706+
740,871,1,0,0,1,1,M-665:871-740-643:+871-740-643/740-798-463-350-002-374-575+
740,643,1,0,0,1,1,M-665:643-740-798:+871-740-643/740-798-463-350-002-374-575+
575,374,1,1,1,1,1,M-665:374-575-<END>:+871-740-643/740-798-463-350-002-374-575+
231,440,1,0,0,1,1,M-666:440-231-060:+740-440-231-060-692+
031,154,1,0,0,1,1,M-670:154-031-001:+154-031-001-520-033-705+
220,706,1,0,0,1,1,M-674:706-220-415:+520-033-706-220-415+
807,388,1,0,0,1,1,M-675:388-807-033:+740-388-807-033-706-233-235-168-032+
033,807,1,0,0,1,1,M-675:807-033-706:+740-388-807-033-706-233-235-168-032+
168,235,1,0,0,1,1,M-675:235-168-032:+740-388-807-033-706-233-235-168-032+
032,168,2,2,1,1,1,M-675:168-032-<END>:+740-388-807-033-706-233-235-168-032+ | M-1159:168-032-<END>:+232-220-032-002-168-032+
070,923,1,0,0,1,1,M-677:923-070-032:+740-923-070-032-033-706-231-242-002-861-901+
242,231,1,0,0,1,1,M-677:231-242-002:+740-923-070-032-033-706-231-242-002-861-901+
002,242,1,0,0,1,1,M-677:242-002-861:+740-923-070-032-033-706-231-242-002-861-901+
901,861,1,1,1,1,1,M-677:861-901-<END>:+740-923-070-032-033-706-231-242-002-861-901+
006,752,1,0,0,1,1,M-678:752-006-503:+740-752-006-503-236-806-002-031-502+
503,006,1,0,0,1,1,M-678:006-503-236:+740-752-006-503-236-806-002-031-502+
236,503,1,0,0,1,1,M-678:503-236-806:+740-752-006-503-236-806-002-031-502+
502,031,1,1,1,1,1,M-678:031-502-<END>:+740-752-006-503-236-806-002-031-502+
220,832,1,0,0,1,1,-:832-220-003:+520-070-255-832-220-003-853+
853,003,1,1,1,1,1,-:003-853-<END>:+520-070-255-832-220-003-853+
460,298,1,0,0,1,1,M-683:298-460-032:+740-798-231-002-298-460-032+
032,460,1,1,1,1,1,M-683:460-032-<END>:+740-798-231-002-298-460-032+
130,002,2,0,0,1,1,M-699:002-130-035:+740-100-415-002-130-035-171+ | M-1112:002-130-035:+740-585-220/002-130-035-171+
820,760,1,0,0,1,1,M-700:760-820-368:+740-760-820-368-263+
368,820,1,0,0,1,1,M-700:820-368-263:+740-760-820-368-263+
131,400,1,1,1,1,1,M-704:400-131-<END>:+400-131+
717,803,1,0,0,1,1,M-713:803-717-002:+226-803-717-002-764+
764,002,1,1,1,1,1,M-713:002-764-<END>:+226-803-717-002-764+
240,585,1,0,0,1,1,M-722:585-240-220:+740-585-240-220-032-002-817+
235,510,1,0,0,1,1,M-723:510-235-220:+740-460-510-235-220-032-002-861+
721,390,1,0,0,1,1,M-724:390-721-790:+390-721-790-002-861+
790,721,1,0,0,1,1,M-724:721-790-002:+390-721-790-002-861+
002,790,1,0,0,1,1,M-724:790-002-861:+390-721-790-002-861+
530,252,1,1,1,1,1,M-725:252-530-<END>:+090-740-220-003-741-252-530+
236,140,1,0,0,1,1,M-726:140-236-220:+031-850-140-236-220-032-803-002-820+
415,234,1,1,1,1,1,M-729:234-415-<END>:+234-415+
090,384,1,0,0,1,1,M-730:384-090-351:+740-384-090-351-741-033-272+
351,090,1,0,0,1,1,M-730:090-351-741:+740-384-090-351-741-033-272+
741,351,1,0,0,1,1,M-730:351-741-033:+740-384-090-351-741-033-272+
033,741,1,0,0,1,1,M-730:741-033-272:+740-384-090-351-741-033-272+
892,220,1,0,0,1,1,M-733:220-892-590:+151-740-760-220/892-590-850-032+
850,590,1,0,0,1,1,M-733:590-850-032:+151-740-760-220/892-590-850-032+
195,125,1,1,1,1,1,M-735:125-195-<END>:+740-760-235-002-390-125-195+
350,031,1,0,0,1,1,M-739:031-350-550:+090-740-100-415-002-031-350-550-692+
550,350,1,0,0,1,1,M-739:350-550-692:+090-740-100-415-002-031-350-550-692+
692,550,1,1,1,1,1,M-739:550-692-<END>:+090-740-100-415-002-031-350-550-692+
491,226,1,0,0,1,1,M-740:226-491-742:+226-491-742-705-575+
742,491,1,0,0,1,1,M-740:491-742-705:+226-491-742-705-575+
705,742,1,0,0,1,1,M-740:742-705-575:+226-491-742-705-575+
575,705,2,1,0.5,1,1,M-740:705-575-<END>:+226-491-742-705-575+ | M-997:705-575-920:+590-705-575-920-140+
850,090,1,0,0,1,1,M-742:090-850-032:+090-850-032-060-573+
573,060,1,1,1,1,1,M-742:060-573-<END>:+090-850-032-060-573+
350,307,1,0,0,1,1,M-745:307-350-617:+307-350-617-741+
617,350,1,0,0,1,1,M-745:350-617-741:+307-350-617-741+
741,617,1,1,1,1,1,M-745:617-741-<END>:+307-350-617-741+
798,400,2,0,0,2,1,M-748:400-798-243:+790/400-798-243+ | Nd-2:400-798-255:+400-798-255+
243,798,1,1,1,1,1,M-748:798-243-<END>:+790/400-798-243+
004,408,1,1,1,1,1,M-749:408-004-<END>:+408-004+
060,773,1,0,0,1,1,M-750:773-060-820:+740-773-060-820+
451,692,1,1,1,1,1,M-751:692-451-<END>:+692-451+
806,706,2,2,1,1,2,M-753:706-806-<END>:+520-033-706-806+ | M-1323:706-806-<END>:+740-798-405-590-033-706-806+
705,760,2,0,0,1,1,M-754:760-705-742:+740-760-705-742-060-920+ | M-957:760-705-002:+740-760-705-002-577+
742,705,1,0,0,1,1,M-754:705-742-060:+740-760-705-742-060-920+
741,484,1,0,0,1,1,M-755:484-741-060:+740-337-484-741-060-920+
031,812,1,1,1,1,1,M-756:812-031-<END>:+740-100-176-002-812-031+
808,235,1,1,1,1,1,M-757:235-808-<END>:+520-033-705-233-235-808+
240,001,1,0,0,1,1,M-758:001-240-742:+740-760-001-240-742-530-786+
742,240,1,0,0,1,1,M-758:240-742-530:+740-760-001-240-742-530-786+
530,742,1,0,0,1,1,M-758:742-530-786:+740-760-001-240-742-530-786+
786,530,1,1,1,1,1,M-758:530-786-<END>:+740-760-001-240-742-530-786+
140,226,1,0,0,1,1,M-762:226-140-002:+226-140-002+
585,840,1,0,0,1,1,M-776:840-585-017:+740-032-840-585-017-002-817+
520,173,1,0,0,1,1,M-777:173-520-235:+173-520-235-060-550+
515,520,2,0,0,1,1,M-779:520-515-921:+520-515-921+ | M-1095:520-515-503:+861-292-590-520-515-503+
921,515,1,1,1,1,1,M-779:515-921-<END>:+520-515-921+
156,773,1,0,0,1,1,M-780:773-156-002:+740-773-156-002-820+
001,912,1,0,0,1,1,M-782:912-001-740:+740-912-001-740-621+
233,798,3,1,0.3333333333333333,2,2,M-786:798-233-741:+740-798-233-741-175+ | M-1461:798-233-<END>:+740-798-233+ | -:798-233-742:+740-798-233-742-175+
231,804,1,0,0,1,1,M-794:804-231-002:+804-231-002-861+
260,156,1,0,0,1,1,M-795:156-260-002:+156-260-002-817+
002,260,1,0,0,1,1,M-795:260-002-817:+156-260-002-817+
140,368,1,0,0,1,1,M-796:368-140-706:+368-140-706+
706,140,1,1,1,1,1,M-796:140-706-<END>:+368-140-706+
091,831,1,1,1,1,1,M-798:831-091-<END>:+585-831-091+
803,234,1,0,0,1,1,M-800:234-803-741:+234-803-741-082-350+
082,741,1,0,0,1,1,M-800:741-082-350:+234-803-741-082-350+
350,082,1,1,1,1,1,M-800:082-350-<END>:+234-803-741-082-350+
741,106,1,0,0,1,1,M-802:106-741-500:+106-741-500-209+
209,500,1,1,1,1,1,M-802:500-209-<END>:+106-741-500-209+
001,803,1,0,0,1,1,M-806:803-001-368:+520-235-803-001-368-861+
906,595,1,1,1,1,1,M-809:595-906-<END>:+520-460-495-002-595-906+
731,740,1,1,1,1,1,M-810:740-731-<END>:+740-731+
058,740,1,1,1,1,1,M-812:740-058-<END>:+740-058+
233,070,1,0,0,1,1,M-815:070-233-798:+520-070-233-798-002-861+
878,382,1,1,1,1,1,M-817:382-878-<END>:+520-382-878+
831,390,1,1,1,1,1,M-824:390-831-<END>:+368-390-831+
165,590,1,0,0,1,1,M-828:590-165-032:+590-165-032-840+
032,165,1,0,0,1,1,M-828:165-032-840:+590-165-032-840+
136,832,1,1,1,1,1,M-831:832-136-<END>:+832-136+
176,337,1,1,1,1,1,M-832:337-176-<END>:+740-337-176+
808,002,1,1,1,1,1,M-833:002-808-<END>:+527-550-740-240-002-808+
900,590,2,1,0.5,2,1,M-834:590-900-002:+151-390-590-900-002-861+ | ?-3:590-900-<END>:+002-368-590-900+
002,900,2,0,0,2,2,M-834:900-002-861:+151-390-590-900-002-861+ | -:900-002-003:+740-067-900-002-003+
055,368,1,1,1,1,1,M-836:368-055-<END>:+400-368-055+
031,046,1,0,0,1,1,M-840:046-031-033:+046-031-033-705-233-001-920-374+
374,920,1,1,1,1,1,M-840:920-374-<END>:+046-031-033-705-233-001-920-374+
232,055,1,0,0,1,1,M-847:055-232-233:+740-055-232-233+
233,232,1,1,1,1,1,M-847:232-233-<END>:+740-055-232-233+
176,125,2,2,1,2,2,M-848:125-176-<END>:+406-125-176+ | -:125-176-<END>:+740-400-061-299-350-125-176+
