"source_row_id","cisi","cisi_prefix","is_h2218_h2239","region","site","period","phase","material","shape","preservation","type","sides","direction","class","sign_count","horizontal_mm","vertical_mm","thickness_mm","text","tokens","target_signs_present","adjacent_target_patterns","exact_text_class","same_cisi_texts","has_companion_861_003","has_companion_156_003","has_companion_154_003","has_companion_400_740_176","accepted_decipherment_claim"
"3776.1","M-1523","M","0","Lower Indus","Mohenjo-daro","-","-","Copper","rectangular","complete","TAB:C","1","R/L","LT","7","35","22","0","+407-585-033-705-233-235-806+","407 585 033 705 233 235 806","033","","non_exact_or_longer","+407-585-033-705-233-235-806+","0","0","0","0","0"
"3777.1","M-1524","M","0","Lower Indus","Mohenjo-daro","-","-","Copper","rectangular","complete","TAB:C","1","R/L","LT","7","39.5","24","0","+407-585-033-705-233-235-806+","407 585 033 705 233 235 806","033","","non_exact_or_longer","+407-585-033-705-233-235-806+","0","0","0","0","0"
"3787.1","M-1547","M","0","Lower Indus","Mohenjo-daro","-","-","Copper","rectangular","complete","TAB:C","2","R/L","LC","7","31","15","0","+407-321-407-845-033-705-235+","407 321 407 845 033 705 235","033","","non_exact_or_longer","+407-321-407-845-033-705-235+;+753+","0","0","0","0","0"
"3797.2","M-1568","M","0","Lower Indus","Mohenjo-daro","-","-","Copper","rectangular","complete","TAB:C","2","R/L","LT","7","37.5","15","0","+740-100-904-033-705-231-798+","740 100 904 033 705 231 798","033","","non_exact_or_longer","+740-100-904-033-705-231-798+;+957+","0","0","0","0","0"
"3804.1","M-1580","M","0","Lower Indus","Mohenjo-daro","-","-","Clay","-","fragment","POT:T:g","1","-","UC","3","0","0","0","]035-033-005+","035 033 005","033","","non_exact_or_longer","]035-033-005+","0","0","0","0","0"
"3806.1","M-1583","M","0","Lower Indus","Mohenjo-daro","-","-","Clay","-","fragment","POT:T:g","1","-","??","1","0","0","0","]000-033+","000 033","033","","non_exact_or_longer","]000-033+","0","0","0","0","0"
"3807.1","M-1584","M","0","Lower Indus","Mohenjo-daro","-","-","Clay","-","fragment","POT:T:g","1","NR","NU","1","0","0","0","+034+","034","034","","non_exact_or_longer","+034+","0","0","0","0","0"
"3808.1","M-1585","M","0","Lower Indus","Mohenjo-daro","-","-","Clay","-","fragment","POT:T:g","1","NR","NU","1","0","0","0","+033+","033","033","","non_exact_or_longer","+033+","0","0","0","0","0"
"3813.1","M-1596","M","0","Lower Indus","Mohenjo-daro","Intermediate","I","Clay","-","complete","POT:T:g","1","-","SC","3","0","0","0","+104-033-615+","104 033 615","033","","non_exact_or_longer","+104-033-615+","0","0","0","0","0"
"3820.1","M-1626","M","0","Lower Indus","Mohenjo-daro","-","-","Clay","-","partly damaged","POT:T:g","2","L/R","SS","2","0","0","0","+151-033+","151 033","033","","non_exact_or_longer","+151-033+","0","0","0","0","0"
"3820.2","M-1626","M","0","Lower Indus","Mohenjo-daro","-","-","Clay","-","partly damaged","POT:T:g","2","L/R","SS","2","0","0","0","+151-033+","151 033","033","","non_exact_or_longer","+151-033+","0","0","0","0","0"
"3832.2","M-1639","M","0","Lower Indus","Mohenjo-daro","-","-","Stoneware","-","fragment","BNGL","2","NR","NU","1","0","0","0","+033+","033","033","","non_exact_or_longer","+033+;+920-130-511+","0","0","0","0","0"
"3840.1","M-1650","M","0","Lower Indus","Mohenjo-daro","-","-","Ivory","-","complete","ROD","1","R/L","??","6","0","0","0","+400-740-760-032-033-000-550+","400 740 760 032 033 000 550","033","","non_exact_or_longer","+400-740-760-032-033-000-550+","0","0","0","0","0"
"3856.1","Ns-8","other","0","Lower Indus","Nausharo","3","B","Steatite","square","complete","SEAL:S","1","R/L","SS","3","24","24","0","+740-033-495+","740 033 495","033","","non_exact_or_longer","+740-033-495+","0","0","0","0","0"
"3871.1","-","-","0","Eastern Headwaters","Rupar","-","-","Clay","-","fragment","POT:T:g","1","R/L","??","3","0","0","0","+000-590-220-033+","000 590 220 033","033","","non_exact_or_longer","+000-590-220-033+","0","0","0","0","0"
"3909.1","M-1698","M","0","Lower Indus","Mohenjo-daro","-","-","-","square","complete","SEAL:S","1","R/L","LP","7","32.5","32.5","0","+740-482-033-705-002-861-803+","740 482 033 705 002 861 803","033","","non_exact_or_longer","+740-482-033-705-002-861-803+","0","0","0","0","0"
"3932.1","H-2137","H","0","Inter-Riverine","Harappa","3","B/C","Steatite","rectangular","complete","TAB:I","2","R/L","VN","2","13","8","2.5","+700-034+","700 034","034","700_034","+700-034+","+700-034+;+740-100-176+","0","0","0","0","0"
"3934.1","H-2282","H","0","Inter-Riverine","Harappa","3/4","-","Clay","-","fragment","POT:T:g","1","R/L","NU","3","0","0","0","+034-032-032+","034 032 032","034","","non_exact_or_longer","+034-032-032+","0","0","0","0","0"
"3935.1","H-2283","H","0","Inter-Riverine","Harappa","3","-","Clay","-","fragment","POT:T:g","1","R/L","NU","2","0","0","0","+034-999-034+","034 999 034","034","","non_exact_or_longer","+034-999-034+","0","0","0","0","0"
"3937.1","H-2289","H","0","Inter-Riverine","Harappa","3","-","Clay","-","fragment","POT:T:g","1","NR","NU","1","0","0","0","+033+","033","033","","non_exact_or_longer","+033+","0","0","0","0","0"
"3938.1","H-2263","H","0","Inter-Riverine","Harappa","3","B","Clay","-","complete","POT:T:g","1","NR","NU","1","0","0","0","+034+","034","034","","non_exact_or_longer","+034+","0","0","0","0","0"
"3962.2","H-1116","H","0","Inter-Riverine","Harappa","-","-","-","-","fragment","TAB:B","2","-","UC","1","0","12","0","]033+","033","033","","non_exact_or_longer","]033+;]240-550+","0","0","0","0","0"
"3968.2","H-1120","H","0","Inter-Riverine","Harappa","-","-","-","rectangular","complete","TAB:B","2","R/L","VN","2","16","8","0","+700-034+","700 034","034","700_034","+700-034+","+700-034+;+740-000-000-705+","0","0","0","0","0"
"3969.2","H-1124","H","0","Inter-Riverine","Harappa","-","-","-","rectangular","complete","TAB:B","2","R/L","VN","2","14","9","0","+700-033+","700 033","033","700_033","+700-033+","+400-236-220+;+700-033+","0","0","0","0","0"
"3985.1","M-1736","M","0","Lower Indus","Mohenjo-daro","-","-","-","square","complete","SEAL:S","1","R/L","LP","8","25","24","0","+520-033-705-235-240-741-903-903+","520 033 705 235 240 741 903 903","033","","non_exact_or_longer","+520-033-705-235-240-741-903-903+","0","0","0","0","0"
"3993.1","M-1835","M","0","Lower Indus","Mohenjo-daro","-","-","-","square","complete","SEAL:S","1","R/L","LP","6","22","22","0","+154-900-004-001-390-032+","154 900 004 001 390 032","154","","non_exact_or_longer","+154-900-004-001-390-032+","0","0","0","0","0"
"3994.1","M-1840","M","0","Lower Indus","Mohenjo-daro","-","-","-","square","complete","SEAL:S","1","R/L","??","2","22","22","0","+000-000-033-033+","000 000 033 033","033","","non_exact_or_longer","+000-000-033-033+","0","0","0","0","0"
"4005.1","M-1958","M","0","Lower Indus","Mohenjo-daro","-","-","-","rectangular","complete","SEAL:R","1","R/L","LC","6","38","17","0","+740-903-850-033-706-235+","740 903 850 033 706 235","033","","non_exact_or_longer","+740-903-850-033-706-235+","0","0","0","0","0"
"4023.1","M-2042","M","0","Lower Indus","Mohenjo-daro","-","-","Copper","rectangular","slightly chipped","TAB:C","1","R/L","MS","4","34","20","0","+740-923-033-706+","740 923 033 706","033","","non_exact_or_longer","+740-923-033-706+","0","0","0","0","0"
"4052.1","H-897","H","0","Inter-Riverine","Harappa","-","-","-","rectangular","complete","TAB:I","2","R/L","SS","4","16","8","0","+400-156-435-255+","400 156 435 255","156","","non_exact_or_longer","+400-156-435-255+;+868-706-590+","0","0","0","0","0"
"4057.2","H-1194","H","0","Inter-Riverine","Harappa","-","-","-","-","fragment","TAB:I","2","-","??","1","0","0","0","]000-033[","000 033","033","","non_exact_or_longer","]000-033[;]617-000[","0","0","0","0","0"
"4058.1","H-1197","H","0","Inter-Riverine","Harappa","-","-","-","-","fragment","TAB:I","2","-","UC","1","0","0","0","+033[","033","033","","non_exact_or_longer","+033[;]000-000[","0","0","0","0","0"
"4059.2","H-1198","H","0","Inter-Riverine","Harappa","-","-","-","rectangular","complete","TAB:I","2","R/L","VN","2","15","9.5","0","+700-033+","700 033","033","700_033","+700-033+","+700-033+;+740-061-001-031-820+","0","0","0","0","0"
"4066.2","H-1270","H","0","Inter-Riverine","Harappa","-","Stratum V","Steatite","rectangular","chipped","TAB:I","2","R/L","VN","2","12.7","6.9","0","+700-033+","700 033","033","700_033","+700-033+","+368-000+;+700-033+","0","0","0","0","0"
"4069.2","H-1284","H","0","Inter-Riverine","Harappa","-","-","-","rectangular","complete","TAB:I","2","L/R","VN","2","13","7","0","+700-034+","700 034","034","700_034","+700-034+","+520-220-415+;+700-034+","0","0","0","0","0"
"4071.2","H-1291","H","0","Inter-Riverine","Harappa","-","-","-","rectangular","fragment","TAB:I","2","R/L","??","1","0","0","0","]000-033+","000 033","033","","non_exact_or_longer","]000-033+;]000-390-590[","0","0","0","0","0"
"4073.2","H-1302","H","0","Inter-Riverine","Harappa","-","Stratum VI","Steatite","oval","complete","TAB:I","2","R/L","VN","2","14","6.4","0","+700-033+","700 033","033","700_033","+700-033+","+400-740-176+;+700-033+","0","0","0","1","0"
"4074.2","H-1295","H","0","Inter-Riverine","Harappa","-","-","-","rectangular","complete","TAB:I","2","R/L","VN","2","14","8","0","+700-033+","700 033","033","700_033","+700-033+","+000-000-000+;+700-033+","0","0","0","0","0"
"4075.1","H-1296","H","0","Inter-Riverine","Harappa","-","-","-","-","fragment","TAB:I","1","-","UC","1","0","0","0","]034[","034","034","","non_exact_or_longer","]034[","0","0","0","0","0"
"4077.2","H-1303","H","0","Inter-Riverine","Harappa","-","Stratum VI","Steatite","oval","complete","TAB:I","2","R/L","VN","2","13.2","7.6","0","+700-033+","700 033","033","700_033","+700-033+","+400-740-176+;+700-033+","0","0","0","1","0"
"4079.2","H-1306","H","0","Inter-Riverine","Harappa","-","-","-","oval","fragment","TAB:I","2","-","UC","1","0","8","0","]033[","033","033","","non_exact_or_longer","+400-740[;]033[","0","0","0","0","0"
"4085.2","H-1344","H","0","Inter-Riverine","Harappa","-","-","-","prism","complete","TAB:I","2","R/L","VN","2","14","8","0","+700-033+","700 033","033","700_033","+700-033+","+400-740-176+;+700-033+","0","0","0","1","0"
"4086.2","H-1345","H","0","Inter-Riverine","Harappa","-","Stratum V","Steatite","prism","complete","TAB:I","2","R/L","VN","2","14.5","6.4","0","+700-033+","700 033","033","700_033","+700-033+","+400-740-176+;+700-033+","0","0","0","1","0"
"4087.2","H-1346","H","0","Inter-Riverine","Harappa","-","Stratum V","Steatite","prism","slightly chipped","TAB:I","2","R/L","VN","2","10.2","6.4","0","+700-033+","700 033","033","700_033","+700-033+","+400-740-176+;+700-033+","0","0","0","1","0"
"4088.2","H-1347","H","0","Inter-Riverine","Harappa","-","Stratum V","Steatite","prism","chipped","TAB:I","2","R/L","VN","2","0","7.6","0","+700-033+","700 033","033","700_033","+700-033+","+400-740-176+;+700-033+","0","0","0","1","0"
"4089.2","H-1348","H","0","Inter-Riverine","Harappa","-","-","Steatite","prism","chipped","TAB:I","2","R/L","VN","2","0","6.4","0","+700-033+","700 033","033","700_033","+700-033+","+700-033+;]740-176+","0","0","0","0","0"
"4102.1","H-1376","H","0","Inter-Riverine","Harappa","-","-","Clay","-","fragment","POT:T:g","1","NR","NU","1","0","0","0","+033+","033","033","","non_exact_or_longer","+033+","0","0","0","0","0"
"4103.1","H-1378","H","0","Inter-Riverine","Harappa","-","-","Clay","-","fragment","POT:T:g","1","-","UC","1","0","0","0","+033[","033","033","","non_exact_or_longer","+033[","0","0","0","0","0"
"4104.1","H-1380","H","0","Inter-Riverine","Harappa","-","-","Clay","-","fragment","POT:T:g","1","NR","NU","1","0","0","0","+033+","033","033","","non_exact_or_longer","+033+","0","0","0","0","0"
"4105.1","H-1381","H","0","Inter-Riverine","Harappa","-","-","Clay","-","fragment","POT:T:g","1","NR","NU","1","0","0","0","+033+","033","033","","non_exact_or_longer","+033+","0","0","0","0","0"
"4124.1","H-1459","H","0","Inter-Riverine","Harappa","-","-","Clay","-","slightly chipped","POT:T:g","1","R/L","SC","2","0","0","0","+482-033+","482 033","033","","non_exact_or_longer","+482-033+","0","0","0","0","0"
"4133.1","H-1493","H","0","Inter-Riverine","Harappa","-","-","Clay","-","fragment","POT:T:g","1","-","UC","1","0","0","0","]034+","034","034","","non_exact_or_longer","]034+","0","0","0","0","0"
"4134.1","H-1496","H","0","Inter-Riverine","Harappa","-","-","Clay","-","fragment","POT:T:g","1","NR","NU","1","0","0","0","+034+","034","034","","non_exact_or_longer","+034+","0","0","0","0","0"
"4135.1","H-1497","H","0","Inter-Riverine","Harappa","-","-","Clay","-","fragment","POT:T:g","1","NR","NU","1","0","0","0","+033+","033","033","","non_exact_or_longer","+033+","0","0","0","0","0"
"4137.1","H-1505","H","0","Inter-Riverine","Harappa","-","-","Stone","-","fragment","MISC","1","NR","NU","1","0","0","0","+033+","033","033","","non_exact_or_longer","+033+","0","0","0","0","0"
"4148.1","-","-","0","Eastern Headwaters","Rakhigarhi","-","-","-","-","fragment","SEAL:S","1","R/L","??","7","0","0","0","+740-690-435-255-002-267-000-033+","740 690 435 255 002 267 000 033","033","","non_exact_or_longer","+740-690-435-255-002-267-000-033+","0","0","0","0","0"
"4149.1","-","-","0","Gujarat/Kutch","Dholavira","4/5","-","-","square","chipped","SEAL:S","1","R/L","SS","3","18.1","18","6 - 10.3","+520-033-033+","520 033 033","033","","non_exact_or_longer","+520-033-033+","0","0","0","0","0"
"4151.1","-","-","0","Gujarat/Kutch","Dholavira","5","-","Steatite","square","complete","SEAL:S","1","R/L","??","3","29","28","4 - 13","+455-861-000-000-033+","455 861 000 000 033","033","","non_exact_or_longer","+455-861-000-000-033+","0","0","0","0","0"
"4167.1","-","-","0","Gujarat/Kutch","Dholavira","-","-","Steatite","rectangular","slightly chipped","SEAL:R","1","R/L","SS","3","21.8","14.1","10.2","+520-033-706+","520 033 706","033","","non_exact_or_longer","+520-033-706+","0","0","0","0","0"
"4175.1","-","-","0","Gujarat/Kutch","Dholavira","-","-","-","square","chipped","SEAL:S","1","R/L","SP","5","24.2","24.9","6.7 - 10.8","+156-142-741-060-920+","156 142 741 060 920","156","","non_exact_or_longer","+156-142-741-060-920+","0","0","0","0","0"
"4194.1","-","-","0","Gujarat/Kutch","Dholavira","-","-","-","rectangular","complete","SEAL:R","1","R/L","MS","7","30","7","0","+154-806-472-013-220-455-806+","154 806 472 013 220 455 806","154","","non_exact_or_longer","+154-806-472-013-220-455-806+","0","0","0","0","0"
"4210.1","-","-","0","Gujarat/Kutch","Dholavira","4","-","Steatite","-","fragment","SEAL:S","1","R/L","UC","5","0","0","5.4","+520-033-705-235-803[","520 033 705 235 803","033","","non_exact_or_longer","+520-033-705-235-803[","0","0","0","0","0"
"4218.1","-","-","0","Gujarat/Kutch","Dholavira","4/5","-","Steatite","-","fragment","SEAL:S","1","R/L","??","4","0","0","6.2","]000-350-125-812-033+","000 350 125 812 033","033","","non_exact_or_longer","]000-350-125-812-033+","0","0","0","0","0"
"4225.1","-","-","0","Gujarat/Kutch","Dholavira","5","-","Steatite","square","complete","SEAL:S","1","R/L","SS","2","21.2","21","7.1 - 12.9","+156-019+","156 019","156","","non_exact_or_longer","+156-019+","0","0","0","0","0"
"4244.1","-","-","0","Gujarat/Kutch","Dholavira","5","-","Steatite","-","chipped","MISC","1","R/L","IM","6","0","0","23.4","+033-705-233-235-002-457+","033 705 233 235 002 457","033","","non_exact_or_longer","+033-705-233-235-002-457+","0","0","0","0","0"
"4258.1","-","-","0","Gujarat/Kutch","Dholavira","6","-","-","rectangular","complete","TAB:I","1","R/L","SC","2","27.2","15.1","11","+892-033+","892 033","033","","non_exact_or_longer","+892-033+","0","0","0","0","0"
"4262.1","-","-","0","Gujarat/Kutch","Dholavira","6","-","-","rectangular","chipped","TAB:I","1","R/L","UC","2","16.7","10.5","2.7 - 6","+400-033[","400 033","033","","non_exact_or_longer","+400-033[","0","0","0","0","0"
"4264.1","-","-","0","Gujarat/Kutch","Dholavira","6","-","Steatite","rectangular","fragment","SEAL:R","1","R/L","??","3","0","8.3","2.6","]000-590-820-033+","000 590 820 033","033","","non_exact_or_longer","]000-590-820-033+","0","0","0","0","0"
"4279.1","-","-","0","Gujarat/Kutch","Dholavira","6","-","-","rectangular","complete","TAB:I","1","NR","NU","1","0","0","0","+033+","033","033","","non_exact_or_longer","+033+","0","0","0","0","0"
"4290.2","-","-","0","Inter-Riverine","Rajanpur","-","-","-","rectangular","complete","TAB:B","2","R/L","VN","2","0","0","0","+700-033+","700 033","033","700_033","+700-033+","+700-033+","0","0","0","0","0"
"4301.1","-","-","0","Gujarat/Kutch","Dholavira","-","-","-","circular","fragment","TAG","1","R/L","SC","2","0","0","0","+136-033+","136 033","033","","non_exact_or_longer","+136-033+","0","0","0","0","0"
"4339.1","-","-","0","Gujarat/Kutch","Dholavira","-","-","Clay","-","fragment","TAG","1","R/L","UC","2","0","0","0","+094-033[","094 033","033","","non_exact_or_longer","+094-033[","0","0","0","0","0"
"4676.1","H-1087","H","0","Inter-Riverine","Harappa","-","-","Clay","-","complete","POT:T:s","1","R/L","NU","2","0","0","0","+066-033+","066 033","033","","non_exact_or_longer","+066-033+","0","0","0","0","0"
"4950.1","M-1405","M","0","Lower Indus","Mohenjo-daro","Intermediate","III","Clay","cuboid","chipped","TAB:B","1","-","UC","1","0","0","0","+156[","156","156","","non_exact_or_longer","+156[","0","0","0","0","0"
"4952.1","-","-","0","Lower Indus","Mohenjo-daro","Intermediate","III","Faience","cuboid","chipped","TAG:C","1","-","??","1","0","0","0","+034-000+","034 000","034","","non_exact_or_longer","+034-000+","0","0","0","0","0"
"5146.1","M-1487","M","0","Lower Indus","Mohenjo-daro","-","-","Copper","rectangular","chipped","TAB:C","1","R/L","??","1","32","25","0","+000-000-033-000+","000 000 033 000","033","","non_exact_or_longer","+000-000-033-000+","0","0","0","0","0"
"5216.1","-","-","0","Gujarat/Kutch","Gola Dhoro (Bagasra)","-","-","-","square","complete","SEAL:S","1","R/L","LP","7","26.6","26.2","0","+090-740-100-415-240-820-033+","090 740 100 415 240 820 033","033","","non_exact_or_longer","+090-740-100-415-240-820-033+","0","0","0","0","0"
"5224.1","-","-","0","Other","Unknown","-","-","-","circular","complete","SEAL:C","1","R/L","??","5","0","0","6.5 - 12","+000-061-032-001-220-033-000+","000 061 032 001 220 033 000","033","","non_exact_or_longer","+000-061-032-001-220-033-000+","0","0","0","0","0"
