id,cisis,text,token_count,duplicate_weight,site,type,material,symbol,cult
4010.1,M-1973,+740-575-017-233-550-002-861+,7,1,Mohenjo-daro,SEAL:R,NA,None,None
4011.1,M-1979,+740-923-013-820+,4,1,Mohenjo-daro,SEAL:R,NA,None,None
4014.1,M-2000,+790-005-956+,3,1,Mohenjo-daro,POT:T:s,Clay,Bull1,NA
4015.1,M-2012,+740-900-005-002-570+,5,1,Mohenjo-daro,TAB:B,NA,Bull1,SAN
4016.1,M-2021,+095-031-740-927+,4,1,Mohenjo-daro,TAB:B,NA,Mult,None
4020.1,M-2030,+740-585-803-240+,4,1,Mohenjo-daro,TAB:B,NA,NA,None
4020.2,M-2030,+455-066-942-090+,4,1,Mohenjo-daro,TAB:B,NA,NA,None
4022.1,M-2033,+136-140-861-455-922+,5,1,Mohenjo-daro,TAB:B,NA,Scene,None
4030.1,M-2055,+002-407-125-590-831+,5,1,Mohenjo-daro,TAB:C,Copper,None,None
4032.1,M-2080,+840-705+,2,1,Mohenjo-daro,BNGL,Stoneware,None,None
4033.1,M-2086|M-2102,+740-482-838+,3,2,Mohenjo-daro,ROD,Ivory,None,None
4039.1,M-2101,+723-066-828+,3,1,Mohenjo-daro,ROD,Ivory,None,None
4047.1,M-2128,+041-705-002-905+,4,1,Mohenjo-daro,IMPL,Gold,None,None
4059.1,H-1198,+740-061-001-031-820+,5,1,Harappa,TAB:I,NA,None,None
4084.1,H-1342,+090-740-220+,3,1,Harappa,TAB:I,NA,Gavi+Bult,None
4090.1,H-1350,+226-032+,2,1,Harappa,TAB:I,NA,Bult,None
4097.1,H-1367,+480-003-031+,3,1,Harappa,POT:T:g,Clay,NA,None
4124.1,H-1459,+482-033+,2,1,Harappa,POT:T:g,Clay,None,None
4138.1,H-1511,+413-530+,2,1,Harappa,TAB:I,NA,None,None
4676.1,H-1087,+066-033+,2,1,Harappa,POT:T:s,Clay,None,None
5271.1,C-91,+740-177+,2,1,Chanhu-daro,POT:T:p,Clay,None,None
5273.1,K-145,+740-585-231-220-032-002-820+,7,1,Kalibangan,SEAL:S,NA,Bull1:J,SAF
5277.1,K-150,+520-220-006+,3,1,Kalibangan,SEAL:S,Steatite,Gaur,None
5341.1,K-427,+031-817+,2,1,Kalibangan,POT:T:g,Clay,None,None
5353.1,Ns-46,+390-790+,2,1,Nausharo,SEAL,Terracotta,Bull1,None
5355.1,Ns-53,+861-111-391-060-692+,5,1,Nausharo,SEAL:S,Steatite,Bull1:I,HAN
5356.1,Ns-54,+740-222-002-817+,4,1,Nausharo,SEAL:S,Steatite,Bull1:J,RAF
5357.1,Ns-55,+526-554-002-880+,4,1,Nausharo,SEAL:S,Steatite,Bull1:J,RBN
5358.1,Ns-57,+861-111-606-002-820+,5,1,Nausharo,SEAL:S,Steatite,Bull1:I,HBF
5359.1,Ns-58,+740-760-032+,3,1,Nausharo,SEAL:S,Steatite,Gaur,Trough
5360.1,Ns-59,+520-220-742-060-920+,5,1,Nausharo,SEAL:S,Steatite,Zebu,None
5361.1,Ns-60,+407-063-740-176-236-798-002-297-350-125-413+,11,1,Nausharo,SEAL:R,Steatite,None,None
5364.1,Ns-63,+795-400-740+,3,1,Nausharo,POT:T:g,Clay,None,None
5369.1,Ns-68,+740-861+,2,1,Nausharo,POT:T:g,Clay,NA,NA
5383.1,Ns-86,+741-794+,2,1,Nausharo,POT:T:g,Clay,NA,NA
5384.1,Ns-87,+740-384-031-950-001-741-257-840+,8,1,Nausharo,SEAL:S,Steatite,Bull1,SAN
5389.1,H-2585,+400-740-032+,3,1,Harappa,TAB:I,NA,None,None
5442.1,MQ-11,+740-742+,2,1,Miri Qalat,SEAL:S,Steatite,Bull1:I,S740
5444.1,MQ-12,+520-013+,2,1,Miri Qalat,SEAL:S,Steatite,Bull3,None
5523.1,M-1599,+215-175-480+,3,1,Mohenjo-daro,POT:T:g,Clay,None,None
5527.1,M-1999,+740-424+,2,1,Mohenjo-daro,POT:T:s,Clay,None,None
