"cisi","source_hint_count","best_source_rank","best_source_file","best_status_text","best_source_url","best_local_image","best_sha256","best_note","source_files"
"M-677","3","0","effective_unicity_directionality_source_queue_source_index.csv","","","","","","effective_unicity_directionality_source_queue_source_index.csv;source_box_negative_control_candidates.csv"
"M-678","2","0","effective_unicity_directionality_source_queue_source_index.csv","","","","","","effective_unicity_directionality_source_queue_source_index.csv;source_box_negative_control_candidates.csv"
"M-699","2","0","effective_unicity_directionality_source_queue_source_index.csv","","","","","","effective_unicity_directionality_source_queue_source_index.csv;source_box_negative_control_candidates.csv"
"M-7","2","0","effective_unicity_directionality_source_queue_source_index.csv","","","","","","effective_unicity_directionality_source_queue_source_index.csv;source_box_negative_control_candidates.csv"
"M-706","2","0","effective_unicity_directionality_source_queue_source_index.csv","","","","","","effective_unicity_directionality_source_queue_source_index.csv;source_box_negative_control_candidates.csv"
"M-708","2","0","effective_unicity_directionality_source_queue_source_index.csv","","","","","","effective_unicity_directionality_source_queue_source_index.csv;source_box_negative_control_candidates.csv"
"M-71","2","0","effective_unicity_directionality_source_queue_source_index.csv","","","","","","effective_unicity_directionality_source_queue_source_index.csv;source_box_negative_control_candidates.csv"
"M-712","2","0","effective_unicity_directionality_source_queue_source_index.csv","","","","","","effective_unicity_directionality_source_queue_source_index.csv;source_box_negative_control_candidates.csv"
"M-713","2","0","effective_unicity_directionality_source_queue_source_index.csv","","","","","","effective_unicity_directionality_source_queue_source_index.csv;source_box_negative_control_candidates.csv"
"M-717","2","0","effective_unicity_directionality_source_queue_source_index.csv","","","","","","effective_unicity_directionality_source_queue_source_index.csv;source_box_negative_control_candidates.csv"
"M-72","2","0","effective_unicity_directionality_source_queue_source_index.csv","","","","","","effective_unicity_directionality_source_queue_source_index.csv;source_box_negative_control_candidates.csv"
"M-724","2","0","effective_unicity_directionality_source_queue_source_index.csv","","","","","","effective_unicity_directionality_source_queue_source_index.csv;source_box_negative_control_candidates.csv"
"M-726","3","0","effective_unicity_directionality_source_queue_source_index.csv","","","","","","effective_unicity_directionality_source_queue_source_index.csv;source_box_negative_control_candidates.csv"
"M-727","2","0","effective_unicity_directionality_source_queue_source_index.csv","","","","","","effective_unicity_directionality_source_queue_source_index.csv;source_box_negative_control_candidates.csv"
"M-728","2","0","effective_unicity_directionality_source_queue_source_index.csv","","","","","","effective_unicity_directionality_source_queue_source_index.csv;source_box_negative_control_candidates.csv"
"M-732","2","0","effective_unicity_directionality_source_queue_source_index.csv","","","","","","effective_unicity_directionality_source_queue_source_index.csv;source_box_negative_control_candidates.csv"
"M-739","2","0","effective_unicity_directionality_source_queue_source_index.csv","","","","","","effective_unicity_directionality_source_queue_source_index.csv;source_box_negative_control_candidates.csv"
"M-742","2","0","effective_unicity_directionality_source_queue_source_index.csv","","","","","","effective_unicity_directionality_source_queue_source_index.csv;source_box_negative_control_candidates.csv"
"M-746","3","0","effective_unicity_directionality_source_queue_source_index.csv","","","","","","effective_unicity_directionality_source_queue_source_index.csv;source_box_negative_control_candidates.csv"
"M-756","2","0","effective_unicity_directionality_source_queue_source_index.csv","","","","","","effective_unicity_directionality_source_queue_source_index.csv;source_box_negative_control_candidates.csv"
"M-776","3","0","effective_unicity_directionality_source_queue_source_index.csv","","","","","","effective_unicity_directionality_source_queue_source_index.csv;source_box_negative_control_candidates.csv"
"M-78","2","0","effective_unicity_directionality_source_queue_source_index.csv","","","","","","effective_unicity_directionality_source_queue_source_index.csv;source_box_negative_control_candidates.csv"
"M-780","2","0","effective_unicity_directionality_source_queue_source_index.csv","","","","","","effective_unicity_directionality_source_queue_source_index.csv;source_box_negative_control_candidates.csv"
"M-781","2","0","effective_unicity_directionality_source_queue_source_index.csv","","","","","","effective_unicity_directionality_source_queue_source_index.csv;source_box_negative_control_candidates.csv"
"M-783","2","0","effective_unicity_directionality_source_queue_source_index.csv","","","","","","effective_unicity_directionality_source_queue_source_index.csv;source_box_negative_control_candidates.csv"
"M-785","2","0","effective_unicity_directionality_source_queue_source_index.csv","","","","","","effective_unicity_directionality_source_queue_source_index.csv;source_box_negative_control_candidates.csv"
"M-788","2","0","effective_unicity_directionality_source_queue_source_index.csv","","","","","","effective_unicity_directionality_source_queue_source_index.csv;source_box_negative_control_candidates.csv"
"M-792","2","0","effective_unicity_directionality_source_queue_source_index.csv","","","","","","effective_unicity_directionality_source_queue_source_index.csv;source_box_negative_control_candidates.csv"
"M-793","2","0","effective_unicity_directionality_source_queue_source_index.csv","","","","","","effective_unicity_directionality_source_queue_source_index.csv;source_box_negative_control_candidates.csv"
"M-794","2","0","effective_unicity_directionality_source_queue_source_index.csv","","","","","","effective_unicity_directionality_source_queue_source_index.csv;source_box_negative_control_candidates.csv"
"M-795","2","0","effective_unicity_directionality_source_queue_source_index.csv","","","","","","effective_unicity_directionality_source_queue_source_index.csv;source_box_negative_control_candidates.csv"
"M-803","2","0","effective_unicity_directionality_source_queue_source_index.csv","","","","","","effective_unicity_directionality_source_queue_source_index.csv;source_box_negative_control_candidates.csv"
"M-809","2","0","effective_unicity_directionality_source_queue_source_index.csv","","","","","","effective_unicity_directionality_source_queue_source_index.csv;source_box_negative_control_candidates.csv"
"M-81","2","0","effective_unicity_directionality_source_queue_source_index.csv","","","","","","effective_unicity_directionality_source_queue_source_index.csv;source_box_negative_control_candidates.csv"
"M-811","2","0","effective_unicity_directionality_source_queue_source_index.csv","","","","","","effective_unicity_directionality_source_queue_source_index.csv;source_box_negative_control_candidates.csv"
"M-813","2","0","effective_unicity_directionality_source_queue_source_index.csv","","","","","","effective_unicity_directionality_source_queue_source_index.csv;source_box_negative_control_candidates.csv"
"M-815","2","0","effective_unicity_directionality_source_queue_source_index.csv","","","","","","effective_unicity_directionality_source_queue_source_index.csv;source_box_negative_control_candidates.csv"
"M-816","2","0","effective_unicity_directionality_source_queue_source_index.csv","","","","","","effective_unicity_directionality_source_queue_source_index.csv;source_box_negative_control_candidates.csv"
"M-819","2","0","effective_unicity_directionality_source_queue_source_index.csv","","","","","","effective_unicity_directionality_source_queue_source_index.csv;source_box_negative_control_candidates.csv"
"M-82","2","0","effective_unicity_directionality_source_queue_source_index.csv","","","","","","effective_unicity_directionality_source_queue_source_index.csv;source_box_negative_control_candidates.csv"
"M-823","2","0","effective_unicity_directionality_source_queue_source_index.csv","","","","","","effective_unicity_directionality_source_queue_source_index.csv;source_box_negative_control_candidates.csv"
"M-828","2","0","effective_unicity_directionality_source_queue_source_index.csv","","","","","","effective_unicity_directionality_source_queue_source_index.csv;source_box_negative_control_candidates.csv"
