null_model,iteration,join_rows,admin_or_name_join_rows,distinct_join_sites
random_site_aliases_mesopotamia_only,5336,35,9,6
random_site_aliases_mesopotamia_only,5337,25,6,5
random_site_aliases_mesopotamia_only,5338,28,5,6
random_site_aliases_mesopotamia_only,5339,28,4,6
random_site_aliases_mesopotamia_only,5340,42,8,5
random_site_aliases_mesopotamia_only,5341,49,8,6
random_site_aliases_mesopotamia_only,5342,24,5,6
random_site_aliases_mesopotamia_only,5343,30,8,6
random_site_aliases_mesopotamia_only,5344,24,5,6
random_site_aliases_mesopotamia_only,5345,32,8,6
random_site_aliases_mesopotamia_only,5346,36,5,6
random_site_aliases_mesopotamia_only,5347,30,9,6
random_site_aliases_mesopotamia_only,5348,32,9,5
random_site_aliases_mesopotamia_only,5349,35,4,6
random_site_aliases_mesopotamia_only,5350,23,4,6
random_site_aliases_mesopotamia_only,5351,43,12,5
random_site_aliases_mesopotamia_only,5352,31,9,6
random_site_aliases_mesopotamia_only,5353,36,9,6
random_site_aliases_mesopotamia_only,5354,29,9,6
random_site_aliases_mesopotamia_only,5355,31,4,6
random_site_aliases_mesopotamia_only,5356,29,5,6
random_site_aliases_mesopotamia_only,5357,48,4,5
random_site_aliases_mesopotamia_only,5358,29,8,6
random_site_aliases_mesopotamia_only,5359,34,8,6
random_site_aliases_mesopotamia_only,5360,36,4,6
random_site_aliases_mesopotamia_only,5361,24,9,5
random_site_aliases_mesopotamia_only,5362,22,5,5
random_site_aliases_mesopotamia_only,5363,30,6,6
random_site_aliases_mesopotamia_only,5364,37,9,6
random_site_aliases_mesopotamia_only,5365,29,5,6
random_site_aliases_mesopotamia_only,5366,28,6,6
random_site_aliases_mesopotamia_only,5367,29,4,6
random_site_aliases_mesopotamia_only,5368,40,4,6
random_site_aliases_mesopotamia_only,5369,27,5,6
random_site_aliases_mesopotamia_only,5370,37,8,6
random_site_aliases_mesopotamia_only,5371,28,8,5
random_site_aliases_mesopotamia_only,5372,28,4,6
random_site_aliases_mesopotamia_only,5373,38,12,6
random_site_aliases_mesopotamia_only,5374,34,6,6
random_site_aliases_mesopotamia_only,5375,25,5,6
random_site_aliases_mesopotamia_only,5376,37,8,5
random_site_aliases_mesopotamia_only,5377,32,6,6
random_site_aliases_mesopotamia_only,5378,32,4,6
random_site_aliases_mesopotamia_only,5379,31,12,6
random_site_aliases_mesopotamia_only,5380,25,4,6
random_site_aliases_mesopotamia_only,5381,30,6,6
random_site_aliases_mesopotamia_only,5382,27,6,6
random_site_aliases_mesopotamia_only,5383,44,14,6
random_site_aliases_mesopotamia_only,5384,25,4,6
random_site_aliases_mesopotamia_only,5385,28,4,5
random_site_aliases_mesopotamia_only,5386,35,10,5
random_site_aliases_mesopotamia_only,5387,38,12,6
random_site_aliases_mesopotamia_only,5388,28,4,6
random_site_aliases_mesopotamia_only,5389,34,4,5
random_site_aliases_mesopotamia_only,5390,31,8,6
random_site_aliases_mesopotamia_only,5391,32,4,6
random_site_aliases_mesopotamia_only,5392,31,17,6
random_site_aliases_mesopotamia_only,5393,37,12,6
random_site_aliases_mesopotamia_only,5394,28,4,6
random_site_aliases_mesopotamia_only,5395,26,5,6
random_site_aliases_mesopotamia_only,5396,44,12,6
random_site_aliases_mesopotamia_only,5397,18,4,4
random_site_aliases_mesopotamia_only,5398,32,9,6
random_site_aliases_mesopotamia_only,5399,29,9,6
random_site_aliases_mesopotamia_only,5400,35,8,6
random_site_aliases_mesopotamia_only,5401,37,8,6
random_site_aliases_mesopotamia_only,5402,27,4,6
random_site_aliases_mesopotamia_only,5403,34,4,6
random_site_aliases_mesopotamia_only,5404,34,5,6
random_site_aliases_mesopotamia_only,5405,30,12,5
random_site_aliases_mesopotamia_only,5406,36,6,6
random_site_aliases_mesopotamia_only,5407,34,9,6
random_site_aliases_mesopotamia_only,5408,39,13,6
random_site_aliases_mesopotamia_only,5409,20,5,5
random_site_aliases_mesopotamia_only,5410,22,5,5
random_site_aliases_mesopotamia_only,5411,32,5,6
random_site_aliases_mesopotamia_only,5412,30,9,5
random_site_aliases_mesopotamia_only,5413,29,9,6
random_site_aliases_mesopotamia_only,5414,44,5,5
random_site_aliases_mesopotamia_only,5415,31,9,6
random_site_aliases_mesopotamia_only,5416,30,5,6
random_site_aliases_mesopotamia_only,5417,32,8,5
random_site_aliases_mesopotamia_only,5418,40,13,6
random_site_aliases_mesopotamia_only,5419,37,13,6
random_site_aliases_mesopotamia_only,5420,30,8,6
random_site_aliases_mesopotamia_only,5421,23,4,6
random_site_aliases_mesopotamia_only,5422,33,4,6
random_site_aliases_mesopotamia_only,5423,45,12,6
random_site_aliases_mesopotamia_only,5424,39,9,6
random_site_aliases_mesopotamia_only,5425,35,8,6
random_site_aliases_mesopotamia_only,5426,28,5,5
random_site_aliases_mesopotamia_only,5427,32,8,6
random_site_aliases_mesopotamia_only,5428,41,12,6
random_site_aliases_mesopotamia_only,5429,40,13,6
random_site_aliases_mesopotamia_only,5430,31,6,6
random_site_aliases_mesopotamia_only,5431,28,5,6
random_site_aliases_mesopotamia_only,5432,31,8,6
random_site_aliases_mesopotamia_only,5433,36,8,6
random_site_aliases_mesopotamia_only,5434,36,5,5
random_site_aliases_mesopotamia_only,5435,24,5,6
random_site_aliases_mesopotamia_only,5436,30,5,6
random_site_aliases_mesopotamia_only,5437,21,4,5
random_site_aliases_mesopotamia_only,5438,38,9,6
random_site_aliases_mesopotamia_only,5439,32,6,6
random_site_aliases_mesopotamia_only,5440,30,4,6
random_site_aliases_mesopotamia_only,5441,30,9,5
random_site_aliases_mesopotamia_only,5442,41,12,6
random_site_aliases_mesopotamia_only,5443,31,5,6
random_site_aliases_mesopotamia_only,5444,34,9,6
random_site_aliases_mesopotamia_only,5445,29,12,6
random_site_aliases_mesopotamia_only,5446,40,5,6
random_site_aliases_mesopotamia_only,5447,35,10,6
random_site_aliases_mesopotamia_only,5448,35,9,6
random_site_aliases_mesopotamia_only,5449,30,12,5
random_site_aliases_mesopotamia_only,5450,35,4,6
random_site_aliases_mesopotamia_only,5451,39,9,6
random_site_aliases_mesopotamia_only,5452,32,6,6
random_site_aliases_mesopotamia_only,5453,26,7,6
random_site_aliases_mesopotamia_only,5454,37,9,6
random_site_aliases_mesopotamia_only,5455,49,10,6
random_site_aliases_mesopotamia_only,5456,39,9,5
random_site_aliases_mesopotamia_only,5457,30,8,6
random_site_aliases_mesopotamia_only,5458,35,4,6
random_site_aliases_mesopotamia_only,5459,27,4,6
random_site_aliases_mesopotamia_only,5460,29,5,6
random_site_aliases_mesopotamia_only,5461,39,8,6
random_site_aliases_mesopotamia_only,5462,25,5,6
random_site_aliases_mesopotamia_only,5463,29,4,6
random_site_aliases_mesopotamia_only,5464,24,5,6
random_site_aliases_mesopotamia_only,5465,24,5,6
random_site_aliases_mesopotamia_only,5466,27,9,6
random_site_aliases_mesopotamia_only,5467,33,9,6
random_site_aliases_mesopotamia_only,5468,29,5,6
random_site_aliases_mesopotamia_only,5469,28,6,6
random_site_aliases_mesopotamia_only,5470,37,13,6
random_site_aliases_mesopotamia_only,5471,39,9,6
random_site_aliases_mesopotamia_only,5472,43,9,6
random_site_aliases_mesopotamia_only,5473,40,5,6
random_site_aliases_mesopotamia_only,5474,26,4,6
random_site_aliases_mesopotamia_only,5475,35,13,6
random_site_aliases_mesopotamia_only,5476,24,5,6
random_site_aliases_mesopotamia_only,5477,30,9,6
random_site_aliases_mesopotamia_only,5478,38,12,5
random_site_aliases_mesopotamia_only,5479,26,8,6
random_site_aliases_mesopotamia_only,5480,34,6,6
random_site_aliases_mesopotamia_only,5481,34,8,6
random_site_aliases_mesopotamia_only,5482,33,5,6
random_site_aliases_mesopotamia_only,5483,26,4,6
random_site_aliases_mesopotamia_only,5484,26,4,6
random_site_aliases_mesopotamia_only,5485,45,5,5
random_site_aliases_mesopotamia_only,5486,25,4,6
random_site_aliases_mesopotamia_only,5487,38,16,6
random_site_aliases_mesopotamia_only,5488,28,9,6
random_site_aliases_mesopotamia_only,5489,32,5,6
random_site_aliases_mesopotamia_only,5490,28,8,6
random_site_aliases_mesopotamia_only,5491,36,12,6
random_site_aliases_mesopotamia_only,5492,24,4,6
random_site_aliases_mesopotamia_only,5493,41,8,6
random_site_aliases_mesopotamia_only,5494,33,4,5
random_site_aliases_mesopotamia_only,5495,32,8,6
random_site_aliases_mesopotamia_only,5496,34,5,6
random_site_aliases_mesopotamia_only,5497,34,12,5
random_site_aliases_mesopotamia_only,5498,36,4,6
random_site_aliases_mesopotamia_only,5499,30,6,6
random_site_aliases_mesopotamia_only,5500,26,8,5
random_site_aliases_mesopotamia_only,5501,36,5,6
random_site_aliases_mesopotamia_only,5502,35,8,6
random_site_aliases_mesopotamia_only,5503,32,5,6
random_site_aliases_mesopotamia_only,5504,27,12,6
random_site_aliases_mesopotamia_only,5505,29,5,6
random_site_aliases_mesopotamia_only,5506,30,6,6
random_site_aliases_mesopotamia_only,5507,24,4,6
random_site_aliases_mesopotamia_only,5508,26,9,6
random_site_aliases_mesopotamia_only,5509,37,4,6
random_site_aliases_mesopotamia_only,5510,34,5,6
random_site_aliases_mesopotamia_only,5511,36,12,6
random_site_aliases_mesopotamia_only,5512,30,4,6
random_site_aliases_mesopotamia_only,5513,32,5,6
random_site_aliases_mesopotamia_only,5514,30,5,5
random_site_aliases_mesopotamia_only,5515,44,16,6
random_site_aliases_mesopotamia_only,5516,40,4,6
random_site_aliases_mesopotamia_only,5517,48,12,5
random_site_aliases_mesopotamia_only,5518,24,5,6
random_site_aliases_mesopotamia_only,5519,34,8,5
random_site_aliases_mesopotamia_only,5520,36,5,5
random_site_aliases_mesopotamia_only,5521,27,5,6
random_site_aliases_mesopotamia_only,5522,28,4,6
random_site_aliases_mesopotamia_only,5523,45,7,4
random_site_aliases_mesopotamia_only,5524,40,12,6
random_site_aliases_mesopotamia_only,5525,30,9,6
random_site_aliases_mesopotamia_only,5526,37,4,6
random_site_aliases_mesopotamia_only,5527,36,5,6
random_site_aliases_mesopotamia_only,5528,33,5,6
random_site_aliases_mesopotamia_only,5529,28,8,6
random_site_aliases_mesopotamia_only,5530,33,4,6
random_site_aliases_mesopotamia_only,5531,29,9,6
random_site_aliases_mesopotamia_only,5532,32,8,6
random_site_aliases_mesopotamia_only,5533,30,5,6
random_site_aliases_mesopotamia_only,5534,42,9,4
random_site_aliases_mesopotamia_only,5535,25,5,5
random_site_aliases_mesopotamia_only,5536,26,5,6
random_site_aliases_mesopotamia_only,5537,39,12,6
random_site_aliases_mesopotamia_only,5538,28,4,6
random_site_aliases_mesopotamia_only,5539,36,8,6
random_site_aliases_mesopotamia_only,5540,40,12,6
random_site_aliases_mesopotamia_only,5541,29,9,6
random_site_aliases_mesopotamia_only,5542,34,8,6
random_site_aliases_mesopotamia_only,5543,36,12,6
random_site_aliases_mesopotamia_only,5544,36,5,6
random_site_aliases_mesopotamia_only,5545,30,8,5
random_site_aliases_mesopotamia_only,5546,30,8,5
random_site_aliases_mesopotamia_only,5547,37,12,5
random_site_aliases_mesopotamia_only,5548,26,4,5
random_site_aliases_mesopotamia_only,5549,33,6,6
random_site_aliases_mesopotamia_only,5550,38,4,5
random_site_aliases_mesopotamia_only,5551,41,5,6
random_site_aliases_mesopotamia_only,5552,38,6,6
random_site_aliases_mesopotamia_only,5553,33,8,6
random_site_aliases_mesopotamia_only,5554,32,8,6
random_site_aliases_mesopotamia_only,5555,47,17,6
random_site_aliases_mesopotamia_only,5556,28,9,6
random_site_aliases_mesopotamia_only,5557,38,9,6
random_site_aliases_mesopotamia_only,5558,37,7,6
random_site_aliases_mesopotamia_only,5559,33,4,6
random_site_aliases_mesopotamia_only,5560,36,6,6
random_site_aliases_mesopotamia_only,5561,32,8,6
random_site_aliases_mesopotamia_only,5562,25,9,6
random_site_aliases_mesopotamia_only,5563,37,5,6
random_site_aliases_mesopotamia_only,5564,27,4,6
random_site_aliases_mesopotamia_only,5565,31,8,6
random_site_aliases_mesopotamia_only,5566,48,16,6
random_site_aliases_mesopotamia_only,5567,23,4,6
random_site_aliases_mesopotamia_only,5568,31,8,6
random_site_aliases_mesopotamia_only,5569,34,4,6
random_site_aliases_mesopotamia_only,5570,29,5,6
random_site_aliases_mesopotamia_only,5571,40,5,5
random_site_aliases_mesopotamia_only,5572,29,4,5
random_site_aliases_mesopotamia_only,5573,34,9,6
random_site_aliases_mesopotamia_only,5574,27,5,6
random_site_aliases_mesopotamia_only,5575,32,8,6
random_site_aliases_mesopotamia_only,5576,45,16,6
random_site_aliases_mesopotamia_only,5577,34,5,6
random_site_aliases_mesopotamia_only,5578,28,4,6
random_site_aliases_mesopotamia_only,5579,28,5,6
random_site_aliases_mesopotamia_only,5580,36,6,5
random_site_aliases_mesopotamia_only,5581,35,9,6
random_site_aliases_mesopotamia_only,5582,40,4,6
random_site_aliases_mesopotamia_only,5583,19,5,5
random_site_aliases_mesopotamia_only,5584,37,6,6
random_site_aliases_mesopotamia_only,5585,33,8,6
random_site_aliases_mesopotamia_only,5586,25,4,6
random_site_aliases_mesopotamia_only,5587,41,12,6
random_site_aliases_mesopotamia_only,5588,43,13,6
random_site_aliases_mesopotamia_only,5589,34,5,6
random_site_aliases_mesopotamia_only,5590,24,4,6
random_site_aliases_mesopotamia_only,5591,32,6,6
random_site_aliases_mesopotamia_only,5592,32,4,6
random_site_aliases_mesopotamia_only,5593,37,9,5
random_site_aliases_mesopotamia_only,5594,34,5,6
random_site_aliases_mesopotamia_only,5595,30,8,6
random_site_aliases_mesopotamia_only,5596,32,6,6
random_site_aliases_mesopotamia_only,5597,28,4,5
random_site_aliases_mesopotamia_only,5598,31,5,4
random_site_aliases_mesopotamia_only,5599,29,5,6
random_site_aliases_mesopotamia_only,5600,28,4,5
random_site_aliases_mesopotamia_only,5601,28,8,6
random_site_aliases_mesopotamia_only,5602,27,6,6
random_site_aliases_mesopotamia_only,5603,25,4,6
random_site_aliases_mesopotamia_only,5604,45,9,5
random_site_aliases_mesopotamia_only,5605,35,8,6
random_site_aliases_mesopotamia_only,5606,30,4,6
random_site_aliases_mesopotamia_only,5607,33,10,6
random_site_aliases_mesopotamia_only,5608,28,4,6
random_site_aliases_mesopotamia_only,5609,37,4,6
random_site_aliases_mesopotamia_only,5610,32,8,6
random_site_aliases_mesopotamia_only,5611,34,9,6
random_site_aliases_mesopotamia_only,5612,34,10,6
random_site_aliases_mesopotamia_only,5613,28,8,6
random_site_aliases_mesopotamia_only,5614,38,6,6
random_site_aliases_mesopotamia_only,5615,38,5,6
random_site_aliases_mesopotamia_only,5616,30,9,6
random_site_aliases_mesopotamia_only,5617,35,5,6
random_site_aliases_mesopotamia_only,5618,39,12,6
random_site_aliases_mesopotamia_only,5619,32,8,6
random_site_aliases_mesopotamia_only,5620,36,4,6
random_site_aliases_mesopotamia_only,5621,25,5,6
random_site_aliases_mesopotamia_only,5622,33,8,6
random_site_aliases_mesopotamia_only,5623,26,8,6
random_site_aliases_mesopotamia_only,5624,30,9,6
random_site_aliases_mesopotamia_only,5625,22,5,5
random_site_aliases_mesopotamia_only,5626,29,4,6
random_site_aliases_mesopotamia_only,5627,27,4,6
random_site_aliases_mesopotamia_only,5628,36,12,6
random_site_aliases_mesopotamia_only,5629,24,9,6
random_site_aliases_mesopotamia_only,5630,33,13,6
random_site_aliases_mesopotamia_only,5631,25,4,6
random_site_aliases_mesopotamia_only,5632,30,4,6
random_site_aliases_mesopotamia_only,5633,43,12,6
random_site_aliases_mesopotamia_only,5634,36,5,6
random_site_aliases_mesopotamia_only,5635,30,5,6
random_site_aliases_mesopotamia_only,5636,28,4,6
random_site_aliases_mesopotamia_only,5637,32,6,5
random_site_aliases_mesopotamia_only,5638,36,5,6
random_site_aliases_mesopotamia_only,5639,39,9,6
random_site_aliases_mesopotamia_only,5640,28,8,6
random_site_aliases_mesopotamia_only,5641,32,8,6
random_site_aliases_mesopotamia_only,5642,25,4,6
random_site_aliases_mesopotamia_only,5643,28,8,6
random_site_aliases_mesopotamia_only,5644,30,5,6
random_site_aliases_mesopotamia_only,5645,28,9,6
random_site_aliases_mesopotamia_only,5646,36,13,6
random_site_aliases_mesopotamia_only,5647,28,8,6
random_site_aliases_mesopotamia_only,5648,40,5,6
random_site_aliases_mesopotamia_only,5649,31,8,6
random_site_aliases_mesopotamia_only,5650,44,9,6
random_site_aliases_mesopotamia_only,5651,30,8,6
random_site_aliases_mesopotamia_only,5652,36,8,5
random_site_aliases_mesopotamia_only,5653,29,4,6
random_site_aliases_mesopotamia_only,5654,29,5,6
random_site_aliases_mesopotamia_only,5655,32,4,6
random_site_aliases_mesopotamia_only,5656,28,4,6
random_site_aliases_mesopotamia_only,5657,44,7,6
random_site_aliases_mesopotamia_only,5658,37,4,5
random_site_aliases_mesopotamia_only,5659,40,8,6
random_site_aliases_mesopotamia_only,5660,39,5,6
random_site_aliases_mesopotamia_only,5661,39,12,6
random_site_aliases_mesopotamia_only,5662,39,9,5
random_site_aliases_mesopotamia_only,5663,31,9,6
random_site_aliases_mesopotamia_only,5664,45,4,6
random_site_aliases_mesopotamia_only,5665,45,10,6
random_site_aliases_mesopotamia_only,5666,33,8,6
random_site_aliases_mesopotamia_only,5667,37,4,6
random_site_aliases_mesopotamia_only,5668,30,6,6
random_site_aliases_mesopotamia_only,5669,38,13,6
random_site_aliases_mesopotamia_only,5670,30,9,6
random_site_aliases_mesopotamia_only,5671,36,12,6
random_site_aliases_mesopotamia_only,5672,26,8,6
random_site_aliases_mesopotamia_only,5673,29,5,6
random_site_aliases_mesopotamia_only,5674,30,5,6
random_site_aliases_mesopotamia_only,5675,28,9,6
random_site_aliases_mesopotamia_only,5676,37,8,6
random_site_aliases_mesopotamia_only,5677,41,11,6
random_site_aliases_mesopotamia_only,5678,36,9,6
random_site_aliases_mesopotamia_only,5679,34,8,5
random_site_aliases_mesopotamia_only,5680,26,4,6
random_site_aliases_mesopotamia_only,5681,26,5,6
random_site_aliases_mesopotamia_only,5682,28,8,6
random_site_aliases_mesopotamia_only,5683,30,4,6
random_site_aliases_mesopotamia_only,5684,29,6,6
random_site_aliases_mesopotamia_only,5685,30,9,6
random_site_aliases_mesopotamia_only,5686,31,4,6
random_site_aliases_mesopotamia_only,5687,31,9,6
random_site_aliases_mesopotamia_only,5688,37,5,6
random_site_aliases_mesopotamia_only,5689,31,6,5
random_site_aliases_mesopotamia_only,5690,25,7,6
random_site_aliases_mesopotamia_only,5691,29,4,5
random_site_aliases_mesopotamia_only,5692,29,8,6
random_site_aliases_mesopotamia_only,5693,50,12,4
random_site_aliases_mesopotamia_only,5694,46,8,6
random_site_aliases_mesopotamia_only,5695,24,5,6
random_site_aliases_mesopotamia_only,5696,40,12,6
random_site_aliases_mesopotamia_only,5697,31,8,6
random_site_aliases_mesopotamia_only,5698,35,9,6
random_site_aliases_mesopotamia_only,5699,29,8,6
random_site_aliases_mesopotamia_only,5700,47,13,6
random_site_aliases_mesopotamia_only,5701,41,5,6
random_site_aliases_mesopotamia_only,5702,52,16,6
random_site_aliases_mesopotamia_only,5703,43,12,6
random_site_aliases_mesopotamia_only,5704,28,6,6
random_site_aliases_mesopotamia_only,5705,27,4,6
random_site_aliases_mesopotamia_only,5706,31,8,6
random_site_aliases_mesopotamia_only,5707,35,4,6
random_site_aliases_mesopotamia_only,5708,30,4,6
random_site_aliases_mesopotamia_only,5709,32,8,6
random_site_aliases_mesopotamia_only,5710,44,16,5
random_site_aliases_mesopotamia_only,5711,24,4,6
random_site_aliases_mesopotamia_only,5712,42,8,5
random_site_aliases_mesopotamia_only,5713,33,5,6
random_site_aliases_mesopotamia_only,5714,32,5,6
